filepath,valid_sci_name,iucn_weight,ED,FD,spp_weight
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Albula_oligolepis.tif,Albula oligolepis,0.25,0.17713272219501297,0.058634627,0.05894183729875324
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Albula_vulpes.tif,Albula vulpes,0.25,0.16917086588973435,0.100534663,0.06742638222243358
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Alca_torda.tif,Alca torda,0.25,0.20873735658404594,0.112054455782177,0.08019795309155574
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Aldrichetta_forsteri.tif,Aldrichetta forsteri,0.1,0.16356514038960954,0.014665212,0.017823035238960956
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alectis_alexandrina.tif,Alectis alexandrina,0.1,0.062198821799957636,0.066659281,0.012885810279995764
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alectis_ciliaris.tif,Alectis ciliaris,0.1,0.056830333112425656,0.066659281,0.012348961411242566
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alectis_indica.tif,Alectis indica,0.1,0.06265274078740307,0.127787926,0.01904406667874031
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alectryonella_plicatula.tif,Alectryonella plicatula,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alepes_djedaba.tif,Alepes djedaba,0.1,0.06161765919681883,0.1244195,0.018603715919681886
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alepes_vari.tif,Alepes vari,0.1,0.03955076402590574,0.091797146,0.013134791002590573
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alepisaurus_ferox.tif,Alepisaurus ferox,0.1,0.1284395712746832,0.044910611,0.01733501822746832
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alepocephalus_bairdii.tif,Alepocephalus bairdii,0.25,0.050348041100657576,0.29179675,0.08553619777516439
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alepocephalus_rostratus.tif,Alepocephalus rostratus,0.1,0.05299820520682315,0.11883686531737674,0.01718350705241999
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/birdlife/Alle_alle.tif,Alle alle,0.1,0.16896586663370194,0.137966758180228,0.030693262481392994
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Allenbatrachus_meridionalis.tif,Allenbatrachus meridionalis,0.25,0.05459956383181721,0.008597231,0.015799198707954303
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Allocyttus_niger.tif,Allocyttus niger,0.25,0.10278739918996731,0.36422229,0.11675242229749183
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Allocyttus_verrucosus.tif,Allocyttus verrucosus,0.1,0.13168849029198565,0.275147898,0.040683638829198565
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Allothunnus_fallai.tif,Allothunnus fallai,0.1,0.18365087976879055,0.064271297,0.024792217676879058
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alopias_pelagicus.tif,Alopias pelagicus,0.5,0.34071761091719066,0.311449174,0.3260833924585953
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alopias_superciliosus.tif,Alopias superciliosus,0.5,0.532533797472248,0.505743931,0.5191388642361241
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alopias_vulpinus.tif,Alopias vulpinus,0.5,0.33875494712675014,0.561800449,0.4502776980633751
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_aestivalis.tif,Alosa aestivalis,0.5,0.06682720107601756,0.002185438,0.03450631953800878
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_alosa.tif,Alosa alosa,0.1,0.07732927374374197,0.07051048,0.014783975374374198
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_fallax.tif,Alosa fallax,0.1,0.07313710363325558,0.050510239,0.012364734263325558
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_immaculata.tif,Alosa immaculata,0.5,0.061920549912058635,0.017146958,0.039533753956029316
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_mediocris.tif,Alosa mediocris,0.1,0.061240159801989186,0.0430118,0.01042519598019892
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_pseudoharengus.tif,Alosa pseudoharengus,0.1,0.0617215315080975,0.038864981,0.01005865125080975
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alosa_sapidissima.tif,Alosa sapidissima,0.1,0.0685428215786667,0.004629102,0.0073171923578666705
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alphestes_afer.tif,Alphestes afer,0.1,0.02597729542582669,0.073273792,0.009925108742582671
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alphestes_immaculatus.tif,Alphestes immaculatus,0.1,0.027322672303588202,0.073273792,0.010059646430358822
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Altrichthys_curatus.tif,Altrichthys curatus,0.5,0.047690604749093445,0.097371911,0.07253125787454673
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Aluterus_monoceros.tif,Aluterus monoceros,0.1,0.06706931721845662,0.059902517,0.012697183421845663
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alveopora_allingi.tif,Alveopora allingi,0.5,0.05157686596356988,0.248451701926067,0.15001428394481844
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alveopora_catalai.tif,Alveopora catalai,0.25,0.0519823975824571,0.439163224570321,0.12278640553819452
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alveopora_fenestrata.tif,Alveopora fenestrata,0.5,0.04831065602508903,0.134927025178273,0.09161884060168102
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alveopora_spongiosa.tif,Alveopora spongiosa,0.25,0.05622618400119505,0.214026471146949,0.06756316378703602
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alveopora_tizardi.tif,Alveopora tizardi,0.1,0.05307325121817072,0.208090561956001,0.02611638131741717
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Alveopora_verrilliana.tif,Alveopora verrilliana,0.5,0.0477850621412947,0.29437855455166,0.17108180834647735
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyeleotris_triguttata.tif,Amblyeleotris triguttata,0.1,0.05635122701495696,0.150598336,0.020694956301495697
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblygaster_sirm.tif,Amblygaster sirm,0.1,0.07437151316788325,0.165953034,0.02403245471678833
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyglyphidodon_aureus.tif,Amblyglyphidodon aureus,0.1,0.0476567738358759,0.097371911,0.014502868483587592
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyglyphidodon_batunai.tif,Amblyglyphidodon batunai,0.5,0.04808578473872017,0.097371911,0.07272884786936008
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyglyphidodon_curacao.tif,Amblyglyphidodon curacao,0.1,0.04795765602192896,0.097371911,0.014532956702192895
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyglyphidodon_indicus.tif,Amblyglyphidodon indicus,0.1,0.04690792245060823,0.097371911,0.014427983345060826
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyglyphidodon_ternatensis.tif,Amblyglyphidodon ternatensis,0.5,0.04755404194914884,0.097371911,0.07246297647457442
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblypomacentrus_breviceps.tif,Amblypomacentrus breviceps,0.1,0.02869821262645208,0.097371911,0.01260701236264521
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblypomacentrus_clarus.tif,Amblypomacentrus clarus,0.1,0.028025383884403655,0.097371911,0.012539729488440366
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyraja_doellojuradoi.tif,Amblyraja doellojuradoi,0.1,0.045891852249058555,0.272040145,0.03179319972490586
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyraja_georgiana.tif,Amblyraja georgiana,0.25,0.06120402567804319,0.272040145,0.0833110426695108
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyraja_hyperborea.tif,Amblyraja hyperborea,0.1,0.03457343943804951,0.272040145,0.030661358443804954
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyraja_jenseni.tif,Amblyraja jenseni,0.1,0.03426943815145799,0.272040145,0.0306309583151458
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyraja_radiata.tif,Amblyraja radiata,0.5,0.06505611821856722,0.275463147,0.17025963260928362
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amblyraja_taaf.tif,Amblyraja taaf,0.25,0.06613810531242398,0.272040145,0.084544562578106
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Ammodytes_hexapterus.tif,Ammodytes hexapterus,0.25,0.02646076658931303,0.071359911,0.024455169397328256
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Ammodytes_marinus.tif,Ammodytes marinus,0.25,0.02554897566555053,0.132507193,0.03951404216638763
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Ammodytes_personatus.tif,Ammodytes personatus,0.25,0.02934313714850846,0.049530914,0.019718512787127114
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Ammodytes_tobianus.tif,Ammodytes tobianus,0.25,0.02435022255660874,0.112930393,0.03432015388915219
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphichaetodon_howensis.tif,Amphichaetodon howensis,0.1,0.06854226394256463,0.037468775,0.010601103894256465
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphichthys_cryptocentrus.tif,Amphichthys cryptocentrus,0.1,0.05032749293928423,0.008597231,0.005892472393928424
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_akallopisos.tif,Amphiprion akallopisos,0.1,0.019939971302573408,0.16342282,0.01833627913025734
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_akindynos.tif,Amphiprion akindynos,0.1,0.021800404701330756,0.16342282,0.018522322470133076
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_allardi.tif,Amphiprion allardi,0.1,0.02043004920940255,0.16342282,0.018385286920940255
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_ephippium.tif,Amphiprion ephippium,0.1,0.019236338769439643,0.16342282,0.018265915876943966
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_frenatus.tif,Amphiprion frenatus,0.1,0.021644067654014092,0.16342282,0.01850668876540141
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_fuscocaudatus.tif,Amphiprion fuscocaudatus,0.1,0.048253604601739684,0.16342282,0.02116764246017397
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_melanopus.tif,Amphiprion melanopus,0.1,0.020084648468621995,0.213734469,0.023381911746862202
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_omanensis.tif,Amphiprion omanensis,0.1,0.028036655582039816,0.16342282,0.019145947558203983
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_percula.tif,Amphiprion percula,0.1,0.024780994619033776,0.16342282,0.018820381461903377
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_perideraion.tif,Amphiprion perideraion,0.1,0.01896447654409355,0.206055411,0.022501988754409355
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_polymnus.tif,Amphiprion polymnus,0.1,0.02147881003892541,0.16342282,0.01849016300389254
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_rubrocinctus.tif,Amphiprion rubrocinctus,0.1,0.01804334596993279,0.16342282,0.01814661659699328
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphiprion_tricinctus.tif,Amphiprion tricinctus,0.1,0.052282691507743964,0.126459106,0.017874179750774394
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Amphistichus_koelzi.tif,Amphistichus koelzi,0.1,0.05024733108066838,0.023140546,0.007338787708066838
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anacropora_forbesi.tif,Anacropora forbesi,0.1,0.02069770423564795,0.424362880175227,0.044506058441087494
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anacropora_puertogalerae.tif,Anacropora puertogalerae,0.5,0.006508512322975393,0.402753739639263,0.20463112598111918
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anacropora_spinosa.tif,Anacropora spinosa,0.75,0.006505714003234018,0.200372513915236,0.15515867093885252
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anadara_cornea.tif,Anadara cornea,0.25,0.07962231910316488,0.19756013570762743,0.06929561370269807
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anampses_caeruleopunctatus.tif,Anampses caeruleopunctatus,0.25,0.06527865556121538,0.001437661,0.016679079140303848
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anampses_lineatus.tif,Anampses lineatus,0.25,0.06817989713197828,0.001437661,0.01740438953299457
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anampses_melanurus.tif,Anampses melanurus,0.1,0.06480884066616102,0.001437661,0.006624650166616103
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anarhichas_denticulatus.tif,Anarhichas denticulatus,0.25,0.030343818771528357,0.475821954,0.12654144319288207
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anarhichas_lupus.tif,Anarhichas lupus,0.25,0.028833324541465064,0.479112619,0.12698648588536626
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anarhichas_minor.tif,Anarhichas minor,0.25,0.026546052761833677,0.43917343,0.11642987069045842
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_delicatissima.tif,Anchoa delicatissima,0.1,0.05073280630895051,0.228148605,0.02788814113089505
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_eigenmannia.tif,Anchoa eigenmannia,0.1,0.11094484977264688,0.228148605,0.03390934547726469
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_hepsetus.tif,Anchoa hepsetus,0.1,0.05201940845983046,0.228148605,0.028016801345983045
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_mitchilli.tif,Anchoa mitchilli,0.1,0.05355581017361281,0.24063306,0.029418887017361284
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_nasus.tif,Anchoa nasus,0.1,0.05058246616910339,0.341542669,0.039212513516910345
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_panamensis.tif,Anchoa panamensis,0.1,0.049799402534245515,0.231435039,0.028123444153424555
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_starksi.tif,Anchoa starksi,0.1,0.05319031730397482,0.228148605,0.028133892230397486
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoa_tricolor.tif,Anchoa tricolor,0.1,0.08047753096845069,0.228148605,0.03086261359684507
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anchoviella_lepidentostole.tif,Anchoviella lepidentostole,0.1,0.06710552926487587,0.148556165,0.021566169426487588
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Ancistroteuthis_lichtensteinii.tif,Ancistroteuthis lichtensteinii,0.1,0.07962231910316488,0.19756013570762743,0.02771824548107923
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Ancylopsetta_kumperae.tif,Ancylopsetta kumperae,0.25,0.02824605352470886,0.013943336,0.010547347381177215
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_anguilla.tif,Anguilla anguilla,1,0.08320519305509638,0.150662655,0.2338678480550964
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_australis.tif,Anguilla australis,0.25,0.061920549912058635,0.11883686531737674,0.04518935380735884
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_bengalensis_bengalensis.tif,Anguilla bengalensis bengalensis,0.25,0.08285635748944797,0.23809262,0.08023724437236199
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_bicolor.tif,Anguilla bicolor,0.25,0.061920549912058635,0.23809262,0.07500329247801465
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_celebesensis.tif,Anguilla celebesensis,0.25,0.07987025802390177,0.23809262,0.07949071950597544
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_japonica.tif,Anguilla japonica,0.75,0.08848192673848747,0.26374875,0.2641730075538656
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_marmorata.tif,Anguilla marmorata,0.1,0.08451591290247279,0.23809262,0.032260853290247284
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_megastoma.tif,Anguilla megastoma,0.25,0.08260780297654012,0.23809262,0.08017510574413503
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_mossambica.tif,Anguilla mossambica,0.1,0.09252976855156414,0.354692421,0.04472221895515641
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_obscura.tif,Anguilla obscura,0.25,0.07997273941537847,0.23809262,0.07951633985384463
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anguilla_rostrata.tif,Anguilla rostrata,0.75,0.08701132103293828,0.23809262,0.2438279557747037
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anisotremus_moricandi.tif,Anisotremus moricandi,0.1,0.05667126656021542,0.075890359,0.013256162556021543
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anisotremus_surinamensis.tif,Anisotremus surinamensis,0.25,0.055303191598257126,0.075890359,0.03279838764956428
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anisotremus_virginicus.tif,Anisotremus virginicus,0.1,0.05556443964347905,0.075890359,0.013145479864347907
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anodontostoma_chacunda.tif,Anodontostoma chacunda,0.1,0.06837841614045335,0.15246674,0.022084515614045338
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anomastraea_irregularis.tif,Anomastraea irregularis,0.5,0.09759168536136799,0.467484201492805,0.2825379434270865
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anoplopoma_fimbria.tif,Anoplopoma fimbria,0.25,0.0904237778034217,0.236981309,0.08185127170085543
/Users/juanmayorga/Google Drive File Stream/Shared drives/emlab/projects/current-projects/ocean-conservation-priorities/data/02_processed/species_distributions/aquamaps/Anoxypristis_cuspidata.tif,Anoxypristis cuspidata,0.75,0.6299899886212026,0.464813799,0.821102840715902
