lat,lon,ais_reception_positions_per_day_class_A,ais_reception_positions_per_day_class_B
-72,169,664.030511626475,252.007609399928
-72,170,663.617091946028,253.172728613589
-72,171,663.193752821219,254.274966514445
-72,172,662.76165537198,255.312727810105
-72,173,662.323268628014,256.285322382635
-72,174,661.882316339454,257.192873574115
-72,175,661.443668637819,258.036208847953
-72,176,661.01313612314,258.816739590877
-72,177,660.597095383633,259.53633674953
-72,178,660.201919777416,260.197208434408
-72,179,659.833303348965,260.801784687764
-71,-180,660.05299861415,264.801979513097
-71,-179,659.779949918353,265.354949214495
-71,-178,659.550933487514,265.85384605514
-71,-177,659.367007388576,266.301540639657
-71,-176,659.228601255873,266.700681048365
-71,-175,659.135939234914,267.053666332913
-71,-174,659.089255659381,267.36263332895
-71,-173,659.08877427916,267.629454125885
-71,-172,659.134510966723,267.855741547043
-71,-171,659.226000276901,268.042860178457
-71,-170,659.362044574706,268.191940783726
-71,-169,659.540560882004,268.30389629822
-71,-168,659.758569504275,268.379437973998
-71,-167,660.012334516946,268.419090615754
-71,-166,660.297631202437,268.423206201506
-71,-165,660.610085216707,268.391975509253
-71,-164,660.94551176917,268.325437677897
-71,-163,661.300187318314,268.223487911451
-71,-162,661.671010195203,268.085883786124
-71,-161,662.055540524807,267.912250826672
-71,-160,662.45194067928,267.70208816578
-71,-159,662.858855701823,267.454775169899
-71,-158,663.275276550587,267.169579892115
-71,-157,663.700421545726,266.845670096127
-71,-156,664.133658689936,266.482127391338
-71,-155,664.574477487773,266.077964749151
-71,-154,665.022505123757,265.632147368249
-71,-153,665.477549288625,265.143616555366
-71,-152,665.939640498173,264.611316024038
-71,-151,666.409043580053,264.034219812239
-71,-150,666.886213837762,263.411360897285
-71,-149,667.371688235701,262.741859546492
-71,-148,667.865921894348,262.024950478154
-71,-147,668.369098678603,261.260008005443
-71,-146,668.880955571914,260.446568477067
-71,-145,669.400660873587,259.58434949249
-71,-144,669.926776667238,258.673265538541
-71,-143,670.457319149516,257.713439852304
-71,-142,670.989909502974,256.705212451562
-71,-141,671.521986829328,255.649144384182
-71,-140,672.05103827419,254.546018328075
-71,-139,672.574795749741,253.396835728957
-71,-138,673.091357849661,252.20281069721
-71,-137,673.599219131304,250.965360904012
-71,-136,674.097220262555,249.686095727939
-71,-135,674.584460886136,248.366801909683
-71,-134,675.060232094923,247.009426979274
-71,-133,675.524020783589,245.61606072885
-71,-132,675.975612688278,244.188915014172
-71,-131,676.415279357205,242.730302180796
-71,-130,676.843989078709,241.242612423052
-71,-129,677.263552788582,239.728290396101
-71,-128,677.676622288334,238.18981141136
-71,-127,678.086504323167,236.629657554431
-71,-126,678.496822310101,235.050294071304
-71,-125,678.911115012194,233.454146375239
-71,-124,679.332480507567,231.843578032692
-71,-123,679.763348680781,230.220870091917
-71,-122,680.205413212116,228.588202119572
-71,-121,680.659700788457,226.947635305461
-71,-120,681.12672125819,225.301097976879
-71,-119,681.606635198179,223.650373827575
-71,-118,682.099389998966,221.997093108017
-71,-117,682.604799066647,220.342726943349
-71,-116,683.122557234392,218.688584847511
-71,-115,683.652192877324,217.035815393232
-71,-114,684.192958879599,215.3854098886
-71,-113,684.743671742267,213.738208810352
-71,-112,685.302526648307,212.094910661969
-71,-111,685.866939823941,210.456082864914
-71,-110,686.433483350672,208.822174257646
-71,-109,686.997969804047,207.193528768428
-71,-108,687.555713633012,205.570399840654
-71,-107,688.101952404607,203.952965221264
-71,-106,688.632368076975,202.34134176517
-71,-105,689.143619008111,200.735599960567
-71,-104,689.633784047699,199.135777933369
-71,-103,690.102630655958,197.54189474281
-71,-102,690.551646360897,195.953962828916
-71,-101,690.983813791885,194.371999517374
-71,-100,691.403158252816,192.796037523091
-71,-99,691.814141231436,191.226134423664
-71,-98,692.22099873128,189.662381095358
-71,-97,692.627122590202,188.104909119269
-71,-96,693.034561357171,186.553897173743
-71,-95,693.443687840868,185.00957643284
-71,-94,693.853054741166,183.472234989057
-71,-93,694.259442795257,181.942221314532
-71,-92,694.658096060337,180.419946767369
-71,-91,695.043130939207,178.90588714059
-71,-90,695.408093300796,177.400583241727
-71,-89,695.746618094056,175.904640482046
-71,-88,696.053120323898,174.418727449966
-71,-87,696.323423905555,172.943573447417
-71,-86,696.555228222488,171.479964986744
-71,-85,696.748330692296,170.028741289925
-71,-84,696.904566878486,168.590788912183
-71,-83,697.027485206655,167.167035744173
-71,-82,697.121821954003,165.758444845899
-71,-81,697.192867682731,164.366008847732
-71,-80,697.245813286543,162.990746025029
-71,-79,697.285138832379,161.633699608413
-71,-78,697.314075182005,160.295942399291
-71,-77,697.334141881284,158.978589244933
-71,-76,697.34475646102,157.682820265506
-71,-75,697.342924176062,156.409917726673
-71,-74,697.323046210484,155.161318871643
-71,-73,697.276910681316,153.938685602164
-71,-72,697.193934554691,152.74398941238
-71,-71,697.061696140079,151.579606375772
-71,-70,696.866743055931,150.448412507361
-71,-69,696.595596657622,149.353865140912
-71,-68,696.235821058309,148.300052251829
-71,-67,695.776999457594,147.291690510398
-71,-66,695.211470912276,146.334055928545
-71,-65,694.534725461778,145.432839296738
-71,-64,693.745424096876,144.59393168683
-71,-63,692.845084979549,143.823160418942
-71,-62,691.837536910777,143.126008487176
-71,-61,690.728265314046,142.507355778523
-71,-60,689.523757148066,141.97127600971
-71,-59,688.230901784179,141.520910483606
-71,-58,686.856453679148,141.15842317165
-71,-57,685.406537486366,140.88502684229
-71,-56,683.886187149571,140.701060880755
-71,-55,682.298945892434,140.606099044505
-71,-54,680.64659056502,140.599068166539
-71,-53,678.929060934546,140.678364191051
-71,-52,677.14466292315,140.841957598016
-71,-51,675.290576720362,141.08748484795
-71,-50,673.363645571819,141.412325484692
-71,-49,671.361361674057,141.813666115871
-71,-48,669.282916110412,142.288553055723
-71,-47,667.130153688242,142.833935390018
-71,-46,664.90828037866,143.446699940331
-71,-45,662.626212005366,144.123699271703
-71,-44,660.296518443985,144.861773612072
-71,-43,657.934990050012,145.657767368625
-71,-42,655.559912671967,146.508540834396
-71,-41,653.191170625864,147.410977654185
-71,-40,650.849300060906,148.361988635809
-71,-39,648.55459470492,149.358512523425
-71,-38,646.326333624097,150.397514372777
-71,-37,644.182167479792,151.475982168052
-71,-36,642.137672911687,152.590922290722
-71,-35,640.206066528435,153.739354389888
-71,-34,638.398059669005,154.918306120797
-71,-33,636.721830398702,156.124808121252
-71,-32,635.183088045206,157.355889499829
-71,-31,633.785206595658,158.608574024902
-71,-30,632.529405754315,159.879877138904
-71,-29,631.414961963775,161.166803880083
-71,-28,630.439435727793,162.466347775741
-71,-27,629.598905496631,163.77549076939
-71,-26,628.888201520879,165.091204256202
-71,-25,628.301135027288,166.410451316791
-71,-24,627.830718830388,167.730190255938
-71,-23,627.469375521478,169.047379563236
-71,-22,627.209129401487,170.358984415073
-71,-21,627.041779075672,171.661984829621
-71,-20,626.95904960565,172.953385567554
-71,-19,626.952726471022,174.23022784084
-71,-18,627.01477804269,175.489602851252
-71,-17,627.137477967129,176.72866712778
-71,-16,627.313542079576,177.944659571305
-71,-15,627.536293301158,179.134920045397
-71,-14,627.799858644756,180.29690927651
-71,-13,628.099382295092,181.428229747373
-71,-12,628.43121052652,182.52664718828
-71,-11,628.792980600194,183.590112194927
-71,-10,629.183547133281,184.616781433783
-71,-9,629.602719686697,185.605037840804
-71,-8,630.050852882427,186.553509182496
-71,-7,630.528386722198,187.46108433204
-71,-6,631.035442716601,188.32692662305
-71,-5,631.571538514608,189.150483679928
-71,-4,632.135423266168,189.931493188961
-71,-3,632.724995133246,190.669984165568
-71,-2,633.337254391624,191.366273390311
-71,-1,633.968260209773,192.020956823655
-71,0,634.613080108215,192.634895963236
-71,1,635.265738429253,193.209199271348
-71,2,635.919181788401,193.745198968773
-71,3,636.565286852497,194.244423656194
-71,4,637.194940071876,194.708567381489
-71,5,637.798219628624,195.139455911863
-71,6,638.364704814202,195.539011089729
-71,7,638.883924909519,195.909214243044
-71,8,639.34593691794,196.252069681481
-71,9,639.741989884032,196.569569334296
-71,10,640.065197629235,196.863659572048
-71,11,640.311112587247,197.136211201672
-71,12,640.478088256338,197.388993534151
-71,13,640.567351355978,197.623653297788
-71,14,640.582774016339,197.841699014194
-71,15,640.530413705748,198.044491272627
-71,16,640.417937357958,198.233239139913
-71,17,640.25404708951,198.409002734885
-71,18,640.047988462167,198.572701785601
-71,19,639.809175687885,198.725129784268
-71,20,639.546933295869,198.866973163546
-71,21,639.270336305428,198.998834748774
-71,22,638.988125823706,199.121260596915
-71,23,638.708678568302,199.234769221741
-71,24,638.440014445217,199.339882128915
-71,25,638.189833416482,199.437154547885
-71,26,637.965577152885,199.527205250494
-71,27,637.774508928463,199.610744389744
-71,28,637.62379720168,199.688598373637
-71,29,637.520578205675,199.761730905785
-71,30,637.471965733543,199.831259471158
-71,31,637.484976749746,199.898466714751
-71,32,637.566352617878,199.964806346669
-71,33,637.72227805853,200.031903399382
-71,34,637.958029490542,200.101548854013
-71,35,638.277612008966,200.175688833389
-71,36,638.683457720993,200.256408723835
-71,37,639.176248382884,200.345912727238
-71,38,639.754893302611,200.446499458117
-71,39,640.416652306631,200.560534282261
-71,40,641.15736117487,200.690419144533
-71,41,641.97170515199,200.838560655945
-71,42,642.853494716818,201.007337204878
-71,43,643.795917525075,201.199065831489
-71,44,644.791760570409,201.415969560428
-71,45,645.833610067772,201.660145831776
-71,46,646.914040924577,201.9335366081
-71,47,648.025803713761,202.23790067101
-71,48,649.162007543059,202.574788556196
-71,49,650.316286389392,202.945520514112
-71,50,651.48292948741,203.351167824713
-71,51,652.656957233406,203.792537736849
-71,52,653.834132929387,204.270162246744
-71,53,655.010912983367,204.784290870803
-71,54,656.184347461358,205.334887504992
-71,55,657.351945413103,205.921631393712
-71,56,658.511516383841,206.5439221537
-71,57,659.660995341215,207.200888713331
-71,58,660.798256760933,207.891401936716
-71,59,661.920925876524,208.614090605146
-71,60,663.026199561297,209.367360333928
-71,61,664.110693361554,210.149414911284
-71,62,665.170332595647,210.95827946674
-71,63,666.200302867252,211.791824813772
-71,64,667.19506876541,212.647792270827
-71,65,668.148460524149,213.5238182519
-71,66,669.053820259764,214.417457933221
-71,67,669.904195694215,215.326207350012
-71,68,670.692571271282,216.247523353145
-71,69,671.412131630672,217.178840958061
-71,70,672.056555729349,218.117587742054
-71,71,672.620338683035,219.061195084054
-71,72,673.099133988107,220.007106186957
-71,73,673.490103805008,220.952780967091
-71,74,673.79225852446,221.895698032835
-71,75,674.006754657085,222.833354096574
-71,76,674.137102090682,223.763261267583
-71,77,674.189218557886,224.682942751973
-71,78,674.171277278238,225.589927540929
-71,79,674.093331050131,226.481744696163
-71,80,673.966751169137,227.355917845668
-71,81,673.803566885544,228.209960484244
-71,82,673.61580846331,229.041372634416
-71,83,673.41494021066,229.847639369094
-71,84,673.211433063946,230.626231628647
-71,85,673.014488713203,231.374609687043
-71,86,672.83190123022,232.090229535427
-71,87,672.670029841333,232.770552360964
-71,88,672.533853843104,233.413057204011
-71,89,672.427082736684,234.015256780676
-71,90,672.352298259557,234.574716360806
-71,91,672.311108859123,235.08907549503
-71,92,672.304301103288,235.556072289374
-71,93,672.331976712492,235.973569833214
-71,94,672.393668468527,236.339584298261
-71,95,672.488433091227,236.652314144854
-71,96,672.614923673703,236.910169799485
-71,97,672.771447430861,237.111803109395
-71,98,672.956015515715,237.256135838604
-71,99,673.166390539282,237.342386449937
-71,100,673.40013515357,237.370094423084
-71,101,673.654662851432,237.339141391634
-71,102,673.927290731144,237.249768443852
-71,103,674.215293395663,237.102589021656
-71,104,674.515957000784,236.898596967131
-71,105,674.82663229919,236.639169402414
-71,106,675.144785117298,236.326064278848
-71,107,675.468042058237,235.961412591351
-71,108,675.794228550087,235.547705413184
-71,109,676.121395973702,235.087776061958
-71,110,676.447834815497,234.58477784975
-71,111,676.772071794571,234.042157997022
-71,112,677.092850666097,233.463628394774
-71,113,677.409098599787,232.853133981918
-71,114,677.719882165991,232.214819561071
-71,115,678.024358484177,231.552995905709
-71,116,678.3217275884,230.872106016092
-71,117,678.611191398072,230.176692355746
-71,118,678.891923018939,229.471365851509
-71,119,679.163047840107,228.760777361883
-71,120,679.423635569801,228.049592216188
-71,121,679.672700459296,227.342468300812
-71,122,679.909205825412,226.644038020254
-71,123,680.132068671215,225.95889429406
-71,124,680.340160566638,225.291580571219
-71,125,680.532301727135,224.64658465521
-71,126,680.707246192872,224.028335944687
-71,127,680.863657059537,223.441205513015
-71,128,681.000071904879,222.88950828149
-71,129,681.114860052449,222.377506395756
-71,130,681.206175333958,221.909412795588
-71,131,681.271910728973,221.489393884425
-71,132,681.309664675081,221.121570156504
-71,133,681.31673254586,220.810013634443
-71,134,681.290139714741,220.558741006513
-71,135,681.226732760693,220.371701436922
-71,136,681.123340074273,220.252758151413
-71,137,680.977000221916,220.205663078515
-71,138,680.785236537811,220.234024050287
-71,139,680.54633518253,220.341264334689
-71,140,680.259571628362,220.530574577628
-71,141,679.92533691136,220.804857569258
-71,142,679.545141324554,221.166666602812
-71,143,679.121508835328,221.618138553068
-71,144,678.657803481365,222.160923146874
-71,145,678.158037133514,222.796110218059
-71,146,677.626695647521,223.524157017711
-71,147,677.068596828094,224.34481788222
-71,148,676.488771590995,225.257078735702
-71,149,675.892349180522,226.259099025485
-71,150,675.284431085701,227.348163753298
-71,151,674.669951260339,228.520648275765
-71,152,674.05353308201,229.771998498035
-71,153,673.439359019883,231.096728965756
-71,154,672.8310661974,232.488441155039
-71,155,672.231673971841,233.939863940867
-71,156,671.643543335899,235.442917763841
-71,157,671.068364965381,236.98880338346
-71,158,670.507172422489,238.568115279929
-71,159,669.960376853295,240.170978740236
-71,160,669.427817497206,241.787208451101
-71,161,668.908819087615,243.406485066749
-71,162,668.402246326138,245.018544803784
-71,163,667.906550942415,246.613375754914
-71,164,667.419818347989,248.181413455355
-71,165,666.939832822317,249.713727445253
-71,166,666.464184628399,251.202190304856
-71,167,665.990435211304,252.639621021579
-71,168,665.516339639291,254.019895632667
-71,169,665.040105213616,255.338019843317
-71,170,664.560650343089,256.590160615284
-71,171,664.077826636027,257.7736363362
-71,172,663.592582266009,258.886867841445
-71,173,663.10706611722,259.929294979005
-71,174,662.624678824854,260.901265334513
-71,175,662.150053107287,261.803902992566
-71,176,661.688905042923,262.638965725509
-71,177,661.247684318886,263.40869879577
-71,178,660.8330051765,264.115692739615
-71,179,660.450951114242,264.76275123009
-70,-180,660.285677496356,268.737543652623
-70,-179,660.01700537751,269.327358013466
-70,-178,659.800962662738,269.860516352309
-70,-177,659.638834836848,270.340137119341
-70,-176,659.531000115116,270.769066457782
-70,-175,659.477305631913,271.149855036549
-70,-174,659.477309341759,271.484749728876
-70,-173,659.530345973929,271.775696804412
-70,-172,659.635444523633,272.024353420439
-70,-171,659.791161436242,272.232104505461
-70,-170,659.995402298337,272.400082546316
-70,-169,660.245297605784,272.529188254704
-70,-168,660.537181632575,272.62011055035
-70,-167,660.866698107265,272.673344734462
-70,-166,661.229023888194,272.689208127923
-70,-165,661.619169656174,272.667852817822
-70,-164,662.032296026347,272.609275500377
-70,-163,662.463982462471,272.513324730308
-70,-162,662.91040452879,272.379706182618
-70,-161,663.368403763055,272.207986784916
-70,-160,663.83546231645,271.997598765943
-70,-159,664.309613014265,271.747844759548
-70,-158,664.789322152952,271.457905082084
-70,-157,665.273379457182,271.126848156448
-70,-156,665.760820904466,270.753644796058
-70,-155,666.250898070646,270.337186715248
-70,-154,666.743093277111,269.876309241501
-70,-153,667.237164456101,269.369817819079
-70,-152,667.733190630872,268.816517557257
-70,-151,668.231583274898,268.215244826792
-70,-150,668.733034728516,267.564899762336
-70,-149,669.238392361143,266.864478491168
-70,-148,669.748470943233,266.113103967749
-70,-147,670.263837089536,265.310054429363
-70,-146,670.784611090455,264.454788674525
-70,-145,671.310330002449,263.546967576506
-70,-144,671.839903358249,262.586471455152
-70,-143,672.37167341812,261.573413123031
-70,-142,672.903569680288,260.508146582093
-70,-141,673.43332641224,259.391271470828
-70,-140,673.958716969236,258.223633446818
-70,-139,674.477754781671,257.006320742412
-70,-138,674.988821437631,255.740657157831
-70,-137,675.490705902026,254.428191766801
-70,-136,675.982568655727,253.07068561205
-70,-135,676.463870150739,251.670095669053
-70,-134,676.934315021444,250.228556359907
-70,-133,677.393856709364,248.74835890786
-70,-132,677.842781659007,247.231928835675
-70,-131,678.281854141617,245.681801927515
-70,-130,678.712464979227,244.100598990014
-70,-129,679.136707874475,242.490999765208
-70,-128,679.557320322507,240.855716359913
-70,-127,679.977472145432,239.197466567535
-70,-126,680.400444213462,237.518947466133
-70,-125,680.829283495381,235.822809684346
-70,-124,681.266526870372,234.111632735981
-70,-123,681.714054924638,232.387901833234
-70,-122,682.173087035648,230.653986596867
-70,-121,682.644284356451,228.912122082667
-70,-120,683.127903972968,227.164392529998
-70,-119,683.623949010964,225.412718200733
-70,-118,684.132278224956,223.658845611907
-70,-117,684.652660766853,221.904341369557
-70,-116,685.184775205703,220.150589691561
-70,-115,685.728153850439,218.398793572369
-70,-114,686.282072344579,216.649979407598
-70,-113,686.845391768357,214.905004773191
-70,-112,687.416379787855,213.164568954195
-70,-111,687.992560400554,211.429225749793
-70,-110,688.570653930031,209.699398044216
-70,-109,689.14665974074,207.975393629245
-70,-108,689.716103993013,206.257421785512
-70,-107,690.27443352899,204.545610172803
-70,-106,690.817498383201,202.840021636043
-70,-105,691.342040749022,201.140670598545
-70,-104,691.846102141024,199.447538780135
-70,-103,692.329271072018,197.760590042151
-70,-102,692.79271688281,196.079784220103
-70,-101,693.238989162467,194.40508985561
-70,-100,693.671603430186,192.736495781033
-70,-99,694.094473857613,191.074021542908
-70,-98,694.51128041132,189.417726673843
-70,-97,694.924862919121,187.767718837565
-70,-96,695.336720259962,186.124160879704
-70,-95,695.746668577034,184.487276819083
-70,-94,696.152688036374,182.857356810254
-70,-93,696.550968763174,181.234761101673
-70,-92,696.936153422627,179.619923001438
-70,-91,697.301762799357,178.013350849131
-70,-90,697.640776572875,176.415628974757
-70,-89,697.9463210458,174.82741760718
-70,-88,698.212390718342,173.249451677148
-70,-87,698.434509506529,171.682538447328
-70,-86,698.610231784556,170.127553900251
-70,-85,698.739402034638,168.585437837105
-70,-84,698.824133878309,167.057187696573
-70,-83,698.868522382674,165.543851215313
-70,-82,698.878149314024,164.046518240894
-70,-81,698.859464206437,162.566312298423
-70,-80,698.819120128209,161.104382923973
-70,-79,698.763318948524,159.661900321812
-70,-78,698.697190806769,158.240054557493
-70,-77,698.624211277648,156.840062208509
-70,-76,698.545658380665,155.463184026277
-70,-75,698.460133105613,154.110757507778
-70,-74,698.363202888882,152.784248028482
-70,-73,698.247258060765,151.485320983172
-70,-72,698.101675451705,150.215934857427
-70,-71,697.913350220998,148.978451089096
-70,-70,697.667591704955,147.775751082841
-70,-69,697.349299359374,146.611344463473
-70,-68,696.944263703427,145.489446963192
-70,-67,696.440396138498,144.415003319755
-70,-66,695.828694516472,143.393632646045
-70,-65,695.103800313327,142.431482770743
-70,-64,694.264087941987,141.534995967059
-70,-63,693.311326289488,140.710608112728
-70,-62,692.250037363334,139.964420616699
-70,-61,691.086715826652,139.301892737708
-70,-60,689.829050458738,138.727597406388
-70,-59,688.485219419162,138.24506782302
-70,-58,687.063257357886,137.856741091019
-70,-57,685.570456115815,137.563986445921
-70,-56,684.012777785686,137.367194399478
-70,-55,682.394312161357,137.265900453605
-70,-54,680.716865753277,137.258920807279
-70,-53,678.979796936197,137.344484274561
-70,-52,677.18019890463,137.520351539577
-70,-51,675.313482593171,137.783918246063
-70,-50,673.374338293854,138.132301799869
-70,-49,671.357973842525,138.562413433399
-70,-48,669.261457573855,139.071017592568
-70,-47,667.084954933112,139.654780589036
-70,-46,664.832653566198,140.310310098246
-70,-45,662.513226249848,141.034186703985
-70,-44,660.13977140094,141.822988397364
-70,-43,657.729270976995,142.673308762762
-70,-42,655.301686152786,143.581769510302
-70,-41,652.878852347519,144.545028016699
-70,-40,650.48333356147,145.559780577582
-70,-39,648.137362912988,146.622762124176
-70,-38,645.861949761303,147.730743190783
-70,-37,643.676189704661,148.880524918264
-70,-36,641.596780820476,150.06893283619
-70,-35,639.637729386224,151.292810082985
-70,-34,637.810218315986,152.549010609317
-70,-33,636.122607892253,153.83439278141
-70,-32,634.580538190238,155.145813674215
-70,-31,633.187104416167,156.480124236806
-70,-30,631.943079752993,157.834165433276
-70,-29,630.847165009038,159.204765415488
-70,-28,629.896249881437,160.588737769221
-70,-27,629.085676041874,161.982880881919
-70,-26,628.409496471706,163.383978503272
-70,-25,627.860727811392,164.788801597048
-70,-24,627.431592944097,166.194111608841
-70,-23,627.113750314029,167.596665291913
-70,-22,626.898505705993,168.99322124123
-70,-21,626.777002443897,170.380548279853
-70,-20,626.740387844816,171.7554358235
-70,-19,626.779957372071,173.114706316801
-70,-18,626.887282791157,174.455229789568
-70,-17,627.054335691528,175.773940523857
-70,-16,627.273621157839,177.067855752748
-70,-15,627.538335277431,178.334096232457
-70,-14,627.842550946301,179.569908440625
-70,-13,628.181416691805,180.77268805976
-70,-12,628.551325898418,181.940004309099
-70,-11,628.94999125026,183.069624594746
-70,-10,629.376360923469,184.159538863114
-70,-9,629.830352083648,185.207982971713
-70,-8,630.312442060697,186.213460340354
-70,-7,630.823211234453,187.174761120637
-70,-6,631.362938870767,188.090978125952
-70,-5,631.931311917303,188.961518801943
-70,-4,632.527249059061,189.786112588797
-70,-3,633.148803512229,190.564813131624
-70,-2,633.793100527373,191.297994930109
-70,-1,634.456279550294,191.986344179459
-70,0,635.133430978889,192.630843734939
-70,1,635.818534221892,193.232752325945
-70,2,636.50441539409,193.793578343469
-70,3,637.182750726233,194.315048722077
-70,4,637.844146518515,194.799073622639
-70,5,638.478327361274,195.247707791511
-70,6,639.07445910718,195.663109615513
-70,7,639.621619194052,196.047499003679
-70,8,640.109402989755,196.403115302841
-70,9,640.528621747516,196.7321764855
-70,10,640.872010302109,197.036840836479
-70,11,641.134832085282,197.319172305269
-70,12,641.315263361491,197.58111058591
-70,13,641.414473597905,197.824446839426
-70,14,641.436391756263,198.050805789317
-70,15,641.387229921518,198.261634707795
-70,16,641.274886803916,198.458199575332
-70,17,641.108353843716,198.641588451048
-70,18,640.897207479663,198.812721843024
-70,19,640.651222040733,198.972369627745
-70,20,640.380101780004,199.121173843913
-70,21,640.093313198793,199.259676485406
-70,22,639.799994040387,199.388351250462
-70,23,639.508917227163,199.507638071844
-70,24,639.228494247212,199.617979164322
-70,25,638.966810518356,199.719855281174
-70,26,638.731690096393,199.813820875931
-70,27,638.530784544561,199.900536916426
-70,28,638.371670984271,199.980800195952
-70,29,638.261931585009,200.055568124886
-70,30,638.209176957554,200.12597816201
-70,31,638.2209747858,200.193361246674
-70,32,638.304656874017,200.259248815788
-70,33,638.467003782509,200.325373218216
-70,34,638.713842040725,200.393661567306
-70,35,639.049623422788,200.46622328639
-70,36,639.477073450188,200.545331794808
-70,37,639.996985082929,200.633400944852
-70,38,640.60819434277,200.73295694868
-70,39,641.307723958565,200.846606624542
-70,40,642.091042069934,200.977002844606
-70,41,642.952370257352,201.12680808367
-70,42,643.884987480092,201.298656953546
-70,43,644.88150155245,201.49511856772
-70,44,645.934084131666,201.718659522096
-70,45,647.034680735453,201.971608206083
-70,46,648.175211794473,202.2561210817
-70,47,649.347775457584,202.574151491502
-70,48,650.54485102431,202.927421481732
-70,49,651.759488408667,203.317397060041
-70,50,652.98546018403,203.745267242851
-70,51,654.217353638551,204.211927190637
-70,52,655.45059117475,204.71796567089
-70,53,656.681382404239,205.263657030387
-70,54,657.906622051085,205.848957793
-70,55,659.123749693978,206.473507926281
-70,56,660.330582562335,207.136636734794
-70,57,661.525127152927,207.837373242148
-70,58,662.705374269852,208.574460816997
-70,59,663.86908603017,209.346375683259
-70,60,665.013589810621,210.151348838876
-70,61,666.13559946769,210.98739079442
-70,62,667.231085797078,211.852318442411
-70,63,668.2952148681,212.743783287073
-70,64,669.32236470777,213.659300209899
-70,65,670.306219731756,214.596275925123
-70,66,671.239932311057,215.552036294711
-70,67,672.116336447376,216.523851725718
-70,68,672.928201340778,217.508959963895
-70,69,673.668519074626,218.50458572055
-70,70,674.330824280581,219.507956719967
-70,71,674.909541024386,220.516315923055
-70,72,675.400345996423,221.526929859992
-70,73,675.800532228691,222.537093181122
-70,74,676.109353475865,223.544129700807
-70,75,676.328319544909,224.545390356704
-70,76,676.461394678062,225.53824862872
-70,77,676.515035771312,226.520094055221
-70,78,676.498014468921,227.48832454522
-70,79,676.421006910042,228.440338215233
-70,80,676.295994163128,229.373525480181
-70,81,676.135566127702,230.285262100641
-70,82,675.95223774574,231.172903840177
-70,83,675.75786590214,232.03378331847
-70,84,675.563215158396,232.865209563699
-70,85,675.377681594879,233.664470675195
-70,86,675.209158668558,234.428839906727
-70,87,675.064017857472,235.155585376438
-70,88,674.947174822255,235.841983501436
-70,89,674.862213684505,236.485336146307
-70,90,674.811545034454,237.082991365452
-70,91,674.796576659007,237.632367510339
-70,92,674.817879778664,238.130980364581
-70,93,674.875337950117,238.576472864228
-70,94,674.968270826091,238.966646857804
-70,95,675.095530556708,239.299496264604
-70,96,675.255574065578,239.573240902361
-70,97,675.446518398928,239.786360182906
-70,98,675.666187599371,239.937625820373
-70,99,675.912158037934,240.026132667624
-70,100,676.181806125894,240.051326797639
-70,101,676.472359482626,240.01302998072
-70,102,676.780950933188,239.911459778449
-70,103,677.104674137413,239.747244579765
-70,104,677.440639635921,239.521433040303
-70,105,677.786030059667,239.23549754859
-70,106,678.138152878225,238.891331521833
-70,107,678.494488361137,238.49124052501
-70,108,678.852729634602,238.037927396523
-70,109,679.210811201202,237.534471747461
-70,110,679.566922432368,236.984304369507
-70,111,679.919503596214,236.391177233617
-70,112,680.267223932683,235.759129884271
-70,113,680.608943808833,235.092453128256
-70,114,680.943665498356,234.395650981444
-70,115,681.27047896363,233.67340187212
-70,116,681.588509661666,232.930520102039
-70,117,681.896874643742,232.171918541098
-70,118,682.194651245658,231.40257347349
-70,119,682.480859956607,230.627492426767
-70,120,682.754460266224,229.851685699447
-70,121,683.014356043071,229.080142157366
-70,122,683.25940570916,228.317809700332
-70,123,683.48843221526,227.56958060627
-70,124,683.700228366901,226.840281752002
-70,125,683.893554030206,226.134669488505
-70,126,684.067122855929,225.457428726726
-70,127,684.219577269304,224.81317557476
-70,128,684.349451664125,224.206462667358
-70,129,684.455125225995,223.641786154143
-70,130,684.534767889902,223.123593169961
-70,131,684.586285859639,222.656288506255
-70,132,684.607276980732,222.244239139839
-70,133,684.595010724994,221.891775260679
-70,134,684.546451495747,221.603186472291
-70,135,684.458345130413,221.38271192398
-70,136,684.32738354782,221.234523271355
-70,137,684.150448379999,221.162699554965
-70,138,683.924911121431,221.171193336052
-70,139,683.648941139221,221.263787731383
-70,140,683.321756591986,221.444044342124
-70,141,682.943759813021,221.715242463728
-70,142,682.516530468584,222.080310382183
-70,143,682.042693550288,222.54174998779
-70,144,681.525713364563,223.101556350438
-70,145,680.969673802844,223.761134280251
-70,146,680.37908893763,224.521214227667
-70,147,679.758758351302,225.381770144645
-70,148,679.113654464461,226.341942131116
-70,149,678.448816686629,227.399966826033
-70,150,677.769232793512,228.553118579751
-70,151,677.079704784845,229.797664464496
-70,152,676.384712542274,231.128836148338
-70,153,675.688294865505,232.540821561432
-70,154,674.993963068855,234.026779105736
-70,155,674.304652877502,235.578876866261
-70,156,673.622712381508,237.188358831871
-70,157,672.949920369575,238.845639483533
-70,158,672.287529363063,240.540427217172
-70,159,671.636327728653,242.261875913311
-70,160,670.996712675704,243.998762549779
-70,161,670.368761337649,245.739687116873
-70,162,669.752284853174,247.473289325275
-70,163,669.146855621914,249.188474837745
