lat,lon,elevation_m,distance_from_port_m,distance_from_shore_m,pixel_id,pixel_area_m2
-24,-71,-1942.30170662332,29305.832497,9795.9,17407,11312236864.296
-24,72,-3968.7811,1030319.3664246,1022371.1,17504,11312236864.296
-24,-11,-4022.3493,980621.154773901,966814,17444,11312236864.296
-24,-170,-5662.86029999999,497030.6569157,484631.1,17308,11312236864.296
-24,102,-5090.4305,1111701.039425,1079583.5,17534,11312236864.296
-24,106,-5068.7624,707107.1853475,687719.7,17538,11312236864.296
-24,-97,-3830.4542,1347577.875625,1341933.6,17381,11312236864.296
-24,-28,-5475.3296,1262622.6713875,380345.4,17427,11312236864.296
-24,89,-4956.741,1490190.4560875,1472725,17521,11312236864.296
-24,109,-3930.5341,405822.4739347,397275.1,17541,11312236864.296
-24,65,-4001.0098,477308.708568,467454.6,17497,11312236864.296
-24,56,-4636.7436,264100.6899932,251689.7,17488,11312236864.296
-24,-86,-3466.1461,1301848.3074375,625674,17392,11312236864.296
-24,-98,-3960.8684,1251993.299525,1246280.6,17380,11312236864.296
-24,57,-4665.0944,319053.4951209,298458.1,17489,11312236864.296
-24,-116,-2993.0791,731886.4559593,730504.9,17362,11312236864.296
-24,-146,-4530.8491,228433.3448583,218253.6,17332,11312236864.296
-24,157,-2218.8414,464099.3470123,400371.3,17553,11312236864.296
-24,-41,-2363.4167,37047.2924385,155167.9,17414,11312236864.296
-24,103,-5398.018,1010559.7147833,980786.7,17535,11312236864.296
-24,-111,-3573.2812,414952.0024955,409403.5,17367,11312236864.296
-24,-34,-4573.3437,657174.3405742,543644.2,17421,11312236864.296
-24,-106,-3791.1882,552346.5885346,548078.3,17372,11312236864.296
-24,59,-4568.2736,426213.6975138,386470.9,17491,11312236864.296
-24,47,-745.210987726475,184389.7544724,6357.7,17479,11312236864.296
-24,-161,-4672.4417,268610.7703706,260888.9,17317,11312236864.296
-24,-95,-3622.4494,1540533.5861875,1479929,17383,11312236864.296
-24,-160,-4669.3961,259587.4979067,232948,17318,11312236864.296
-24,-1,-5330.2687,1004830.3916822,992711.000000001,17454,11312236864.296
-24,82,-4508.64249999999,1971130.5836,1653790.5,17514,11312236864.296
-24,-37,-4077.4431,356158.017618,490918.4,17418,11312236864.296
-24,-171,-5758.7204,497976.234396,481013,17307,11312236864.296
-24,-145,-4470.6333,328411.9546963,318316.7,17333,11312236864.296
-24,-78,-4614.4307,718680.409726499,395167.7,17400,11312236864.296
-24,-14,-3096.1233,1171866.223725,1159576.7,17441,11312236864.296
-24,40,-3214.2455,324775.1165147,130919.1,17475,11312236864.296
-24,-16,-3981.2028,1325497.891475,1313914.5,17439,11312236864.296
-24,4,-3536.3711,1019931.3719686,958209.9,17459,11312236864.296
-24,-164,-5205.9217,461951.396359,454980.3,17314,11312236864.296
-24,-2,-5124.5053,952136.5289711,939717.400000001,17453,11312236864.296
-24,-167,-5651.7835,608561.116516201,595612.2,17311,11312236864.296
-24,-92,-3866.0788,1672219.9469875,1191468.8,17386,11312236864.296
-24,-117,-3103.8035,817424.4463642,807344.4,17361,11312236864.296
-24,-103,-3903.3789,791967.593212001,786410.2,17375,11312236864.296
-24,43,-1826.5082588271,44727.9209945,19103.5,17478,11312236864.296
-24,-20,-4645.4543,1669196.5499125,1064371.8,17435,11312236864.296
-24,94,-5142.8197,1294417.5418,1275614.3,17526,11312236864.296
-24,-30,-5388.4532,1060041.317372,332475.2,17425,11312236864.296
-24,73,-3855.6697,1125179.789225,1117450.5,17505,11312236864.296
-24,167,-908.6149,92525.1068949,92978.0000000001,17563,11312236864.296
-24,83,-4471.1505,1900196.4790625,1683305.2,17515,11312236864.296
-24,-119,-3389.3442,996851.196047499,651758.3,17359,11312236864.296
-24,42,-3163.6526,124059.3390412,107651,17477,11312236864.296
-24,78,-4284.07949999999,1614934.3495875,1577214.8,17510,11312236864.296
-24,160,-2058.1912,500823.0255703,444246.4,17556,11312236864.296
-24,-156,-4801.02310000001,509830.9979009,206739.6,17322,11312236864.296
-24,-140,-4331.5237,456685.351602,159342.3,17338,11312236864.296
-24,-144,-4782.53600000001,429255.6800277,350805.1,17334,11312236864.296
-24,67,-3660.2829,599394.870287499,590759.600000001,17499,11312236864.296
-24,-178,-2307.1084,146336.2657581,187659.3,17300,11312236864.296
-24,-148,-4085.13739234929,56456.1905418,50107.1,17330,11312236864.296
-24,-136,-3593.08022836539,68172.8708171,66566.0000000001,17342,11312236864.296
-24,-169,-5536.9886,516413.250993,503706.8,17309,11312236864.296
-24,-108,-3782.9524,437369.7356152,435454.4,17370,11312236864.296
-24,-143,-4699.425,530127.560479699,276203.4,17335,11312236864.296
-24,-110,-3650.4428,397911.0003692,393995.9,17368,11312236864.296
-24,-137,-3989.673,156111.2781539,147748.7,17341,11312236864.296
-24,154,-1827.7381,194331.1551155,184312.2,17550,11312236864.296
-24,-5,-5064.9341,853466.6474028,839161.300000001,17450,11312236864.296
-24,-118,-3275.9679,906018.874991,751574.499999999,17360,11312236864.296
-24,-122,-3523.8277,887737.698937199,358483.3,17356,11312236864.296
-24,-46,-30.5288147879666,43443.5672406,1857.7,17409,11312236864.296
-24,2,-5100.72090000001,1189547.99395,1134203.5,17457,11312236864.296
-24,107,-3542.7176,606269.994335401,590576.4,17539,11312236864.296
-24,48,-3181.8837,234731.5868266,83461.3999999999,17480,11312236864.296
-24,-126,-3336.8674,497182.1921465,149332.1,17352,11312236864.296
-24,-129,-3266.617,238785.3816713,96348.8,17349,11312236864.296
-24,77,-4373.6681,1515597.3040875,1507875,17509,11312236864.296
-24,74,-3922.6004,1221401.9676375,1213891.5,17506,11312236864.296
-24,171,-4676.6994,400461.2276856,129281.5,17567,11312236864.296
-24,112,-962.9523,124128.6891462,108873.1,17544,11312236864.296
-24,-134,-3642.7227,150948.0529965,148209.4,17344,11312236864.296
-24,152,-233.5908,40779.2465765,77225.9000000001,17548,11312236864.296
-24,66,-3974.4121,531853.6846326,523004.9,17498,11312236864.296
-24,-149,-4647.7921,97829.472088,75349.1,17329,11312236864.296
-24,-90,-4143.2546,1534116.6077375,997701.999999999,17388,11312236864.296
-24,98,-5640.7709,1281069.7536375,1263182.8,17530,11312236864.296
-24,63,-4181.925,426441.4710829,415131.6,17495,11312236864.296
-24,101,-4730.2882,1212428.861275,1178771.7,17533,11312236864.296
-24,105,-4946.797,808144.3053997,784984.9,17537,11312236864.296
-24,-13,-3379.2101,1101907.1327444,1089291.5,17442,11312236864.296
-24,-138,-3895.38273827383,254790.9468701,180879.4,17340,11312236864.296
-24,85,-4502.9808,1748787.2943,1718023.3,17517,11312236864.296
-24,90,-5239.8532,1437711.3335,1419805.8,17522,11312236864.296
-24,162,-1891.2889,352737.6676211,347570.8,17558,11312236864.296
-24,-31,-5267.1357,959097.650603501,353421.2,17424,11312236864.296
-24,104,-4662.8203,909310.1209292,882545.3,17536,11312236864.296
-24,96,-5228.5013,1270307.93215,1251829,17528,11312236864.296
-24,-23,-5148.0933,1771203.2043,776281.799999999,17432,11312236864.296
-24,35,-324.576066440166,363862.9951873,12788.4,17470,11312236864.296
-24,-158,-4849.5182,348387.8272474,180873.4,17320,11312236864.296
-24,108,-2775.0229,505758.8103552,493644.5,17540,11312236864.296
-24,-107,-3806.1941,487944.7004054,484638.1,17371,11312236864.296
-24,-130,-3323.0013,186239.5670344,122715.2,17348,11312236864.296
-24,5,-2197.5037,918089.3656634,865961.9,17460,11312236864.296
-24,-25,-5306.8408,1567545.8688875,596269.000000001,17430,11312236864.296
-24,173,-4340.0948,528841.7762151,194596.3,17569,11312236864.296
-24,-33,-4920.4732,757694.886674101,466320.5,17422,11312236864.296
-24,-79,-4670.0725,820465.0971265,343166,17399,11312236864.296
-24,111,-3286.9786,210985.3994493,204978.9,17543,11312236864.296
-24,-75,-4084.0937,413238.2909866,396671.6,17403,11312236864.296
-24,-15,-3648.7103,1246670.6399875,1234719.6,17440,11312236864.296
-24,81,-4525.5353,1915328.4594375,1629320.5,17513,11312236864.296
-24,-139,-4303.1941,355410.9445235,141884.5,17339,11312236864.296
-24,-172,-5704.4987,460175.0181187,419233.1,17306,11312236864.296
-24,10,-3948.0308,411008.6943629,396711.7,17465,11312236864.296
-24,9,-4377.9171,511837.1713012,492147.5,17464,11312236864.296
-24,51,-4826.60789999999,458199.7816204,381000.2,17483,11312236864.296
-24,153,-767.379599999999,108469.3522479,134459,17549,11312236864.296
-24,-91,-4064.2134,1601709.7096375,1094223.9,17387,11312236864.296
-24,-4,-5093.476,875168.994213801,861688.300000001,17451,11312236864.296
-24,-45,-64.8455471972822,40106.2783148,23452.8,17410,11312236864.296
-24,76,-4289.3237,1416804.9552625,1409719.7,17508,11312236864.296
-24,53,-4596.51709999999,317058.9704136,313984,17485,11312236864.296
-24,156,-2052.1958,371181.6581528,354276.3,17552,11312236864.296
-24,-76,-4483.1061,515054.0333713,490933.4,17402,11312236864.296
-24,-100,-3850.2691,1063446.7474928,1057664.1,17378,11312236864.296
-24,-141,-4410.05890000001,554539.9266067,198188.9,17337,11312236864.296
-24,-127,-3379.7441,404073.187729101,189592.4,17351,11312236864.296
-24,-105,-3822.1936,626319.4184437,621411.1,17373,11312236864.296
-24,-123,-3490.039,788722.050054401,266598.9,17355,11312236864.296
-24,86,-4109.45029999999,1677922.931625,1661986.1,17518,11312236864.296
-24,-24,-5267.6181,1669349.14765,684417.9,17431,11312236864.296
-24,50,-4678.2198,398613.865195601,282369.8,17482,11312236864.296
-24,37,-3031.2117,459109.5554491,198832.6,17472,11312236864.296
-24,-113,-3424.838,509025.4007659,503208.1,17365,11312236864.296
-24,-115,-3190.5147,650616.586923599,647997.4,17363,11312236864.296
-24,-72,-5705.1953,108745.509555,92878.5,17406,11312236864.296
-24,-89,-4123.4583,1469848.297425,902141.100000001,17389,11312236864.296
-24,-162,-4689.3124,313195.9665197,305431.7,17316,11312236864.296
-24,95,-5047.26990000001,1278060.3544875,1259342.8,17527,11312236864.296
-24,-7,-4676.4009,847837.389963,832669.1,17448,11312236864.296
-24,170,-3698.3324,322503.7971291,152151.6,17566,11312236864.296
-24,49,-3935.8345,311023.7227471,182584.4,17481,11312236864.296
-24,71,-3590.8348,937238.641281599,929079,17503,11312236864.296
-24,55,-4253.4074,242590.4648648,238383.6,17487,11312236864.296
-24,-21,-4961.088,1760128.194275,966875.1,17434,11312236864.296
-24,-154,-4563.313,594123.3425321,118409.2,17324,11312236864.296
-24,-168,-5726.32,554785.803166,541761.000000001,17310,11312236864.296
-24,-12,-3732.1282,1037776.4967198,1024628,17443,11312236864.296
-24,-177,-1498.9923,241644.3692434,136882.7,17301,11312236864.296
-24,1,-5227.14870000001,1132033.0385375,1120369.9,17456,11312236864.296
-24,-157,-4902.7453,424364.1699174,223220.2,17321,11312236864.296
-24,92,-4991.4831,1351530.347825,1332961.4,17524,11312236864.296
-24,-179,-1666.2366,54975.7561266,268670.1,17299,11312236864.296
-24,-109,-3739.0858,405836.5125897,403894.200000001,17369,11312236864.296
-24,-174,-5795.85030000001,315648.681331,271445.9,17304,11312236864.296
-24,87,-3168.5895,1610862.808075,1594400.5,17519,11312236864.296
-24,-9,-4471.23010000001,892459.1230157,877604.7,17446,11312236864.296
-24,-17,-4065.0039,1407669.817425,1352466.3,17438,11312236864.296
-24,169,-2040.6034,228175.6928449,118292.9,17565,11312236864.296
-24,97,-5574.7081,1271317.9861375,1253228.3,17529,11312236864.296
-24,172,-4665.6055,459579.0543275,134170.9,17568,11312236864.296
-24,41,-3446.7392,223646.7427958,165416.7,17476,11312236864.296
-24,159,-2096.4077,582783.8573982,407161.4,17555,11312236864.296
-24,-85,-3506.6433,1255438.2335375,539857.7,17393,11312236864.296
-24,-73,-3991.1591,209807.6107049,193560.4,17405,11312236864.296
-24,3,-4761.0122,1121816.5025875,1047161.5,17458,11312236864.296
-24,39,-3190.608,426325.7081995,156660.8,17474,11312236864.296
-24,-101,-3904.3763,971006.6284819,965239.4,17377,11312236864.296
-24,-152,-4678.7367,391885.221178,114224.3,17326,11312236864.296
-24,165,-3522.938,151317.4460349,164940.4,17561,11312236864.296
-24,-83,-3177.9291,1161803.7400875,390639.1,17395,11312236864.296
-24,-166,-5360.8734,633174.593233,626198,17312,11312236864.296
-24,-120,-3477.1835,1063908.6140045,552595.700000001,17358,11312236864.296
-24,-84,-3552.5711,1209524.8436,460242.9,17394,11312236864.296
-24,69,-3009.3012,759045.2957806,750518.7,17501,11312236864.296
-24,-93,-3779.2864,1717975.9788875,1289265.2,17385,11312236864.296
-24,-147,-4593.68310000001,131324.3390614,121044.5,17331,11312236864.296
-24,150,-1.26005888125613,41920.5279618,418.2,17546,11312236864.296
-24,-163,-4942.3898,381023.438147,373558.7,17315,11312236864.296
-24,36,-2001.0963,410363.5202596,98619.2999999999,17471,11312236864.296
-24,-96,-3796.643,1443799.39555,1438241.1,17382,11312236864.296
-24,175,-4407.17779999999,570299.419995701,375020.7,17571,11312236864.296
-24,110,-4711.1936,307028.6546255,301133.6,17542,11312236864.296
-24,-159,-4774.5069,289482.4717836,185117.9,17319,11312236864.296
-24,12,-1820.0196,213101.2540302,197939.5,17467,11312236864.296
-24,-82,-4026.5098,1108023.5901,337119.1,17396,11312236864.296
-24,-125,-3453.2397,592985.8157805,134691.8,17353,11312236864.296
-24,-10,-4519.4212,931728.2161175,917334.199999999,17445,11312236864.296
-24,-3,-5248.944,908464.7209155,895782.1,17452,11312236864.296
-24,-112,-3347.9835,454102.8168123,447523.500000001,17366,11312236864.296
-24,0,-5278.76290000001,1065206.103765,1053399.4,17455,11312236864.296
-24,-131,-3169.5952,181480.7177786,61582.8,17347,11312236864.296
-24,79,-4410.3201,1714717.598725,1596403.1,17511,11312236864.296
-24,-99,-3903.3571,1157209.5434,1151448.6,17379,11312236864.296
-24,158,-2536.0663,559853.2556628,393765.3,17554,11312236864.296
-24,179,-2936.7644,166588.8372703,364701.3,17575,11312236864.296
-24,99,-5643.05939999999,1299337.0285125,1281179.7,17531,11312236864.296
-24,61,-4394.8547,470541.9870833,457486.9,17493,11312236864.296
-24,11,-3215.6832,311062.7248347,298526.7,17466,11312236864.296
-24,-36,-4171.321,456446.5359512,588161.3,17419,11312236864.296
-24,91,-5017.34310000001,1391282.8758625,1373003.4,17523,11312236864.296
-24,100,-5555.6957,1297265.5770625,1268297.9,17532,11312236864.296
-24,-42,-484.073314662932,38685.0737564,79663.9999999999,17413,11312236864.296
-24,38,-3032.6058,500363.169101,227470.2,17473,11312236864.296
-24,174,-4279.1809,604471.3222175,280621.3,17570,11312236864.296
-24,-94,-3694.7538,1637684.5879125,1387493.5,17384,11312236864.296
-24,-35,-4322.9955,556765.6386306,624796.1,17420,11312236864.296
-24,-133,-3630.0083,243157.6524112,182330,17345,11312236864.296
-24,-175,-7397.66260000001,273635.518192501,215722.7,17303,11312236864.296
-24,8,-4168.5385,613109.8353971,584656.6,17463,11312236864.296
-24,-132,-3283.407,227530.5883495,94540.5,17346,11312236864.296
-24,-88,-3988.7383,1409364.5878125,807885.399999999,17390,11312236864.296
-24,177,-4271.14469999999,368160.9654891,481307.8,17573,11312236864.296
-24,60,-4461.8954,482110.69419,446128.9,17492,11312236864.296
-24,68,-3228.1443,676044.3561874,667408.8,17500,11312236864.296
-24,-121,-3424.5283,987206.6643881,454540,17357,11312236864.296
-24,14,-107.540820555325,68607.6264524,10957.7,17469,11312236864.296
-24,-102,-3862.1969,880311.7640487,874613.700000001,17376,11312236864.296
-24,7,-4341.1283,714634.1796462,676701,17462,11312236864.296
-24,13,-294.2254,121285.8172062,96637.8,17468,11312236864.296
-24,-39,-3430.5155,155403.5303445,306543.2,17416,11312236864.296
-24,-18,-4347.1122,1492631.5066875,1262042.1,17437,11312236864.296
-24,-38,-3858.1226,255633.2282925,396162.1,17417,11312236864.296
-24,-29,-5453.0816,1161234.03265,342039.7,17426,11312236864.296
-24,164,-2901.251,223527.3233822,223383.1,17560,11312236864.296
25,-118,-3900.3323,357140.8835773,348838.2,31211,11137594240.4424
25,-70,-5552.1793,477233.2975496,462296.3,31249,11137594240.4424
25,-49,-4365.916,1628597.6164875,1622574.5,31270,11137594240.4424
25,160,-5838.1757,1831092.9463,672019,31368,11137594240.4424
25,-23,-4879.8307,510215.6528446,497739.8,31296,11137594240.4424
25,-40,-4744.2161,1723348.3996375,1708931.3,31279,11137594240.4424
25,168,-5870.3491,1860588.65485,710956.900000001,31376,11137594240.4424
25,-138,-4792.6885,1882875.748325,1873052.3,31191,11137594240.4424
25,64,-47.9820613176778,197153.8341878,4021.10000000001,31323,11137594240.4424
25,-120,-3908.2068,515072.163217601,395430,31209,11137594240.4424
25,-58,-5914.11140000001,975562.142675699,967536.600000001,31261,11137594240.4424
25,-19,-3124.9652,244586.3452757,243993.4,31300,11137594240.4424
25,161,-5740.8026,1923646.488975,770935.800000001,31369,11137594240.4424
25,-93,-3224.2294,86767.5740923,400664.799999999,31226,11137594240.4424
25,162,-5583.6121,1939349.466625,802867.8,31370,11137594240.4424
25,-89,-3297.0361,243114.8061493,339671.9,31230,11137594240.4424
25,-98,-23.1634491634492,60342.0190093,5217.7,31221,11137594240.4424
25,-156,-4950.8553,509224.337598,488088.5,31173,11137594240.4424
25,150,-5794.98660000001,846151.4335836,376427.1,31358,11137594240.4424
25,37,-25.9765625,169534.1849627,314.6,31308,11137594240.4424
25,-136,-4737.6679,1741139.2630875,1731761.5,31193,11137594240.4424
25,157,-5949.1625,1534406.6358375,380193.3,31365,11137594240.4424
25,-55,-5590.0532,1156263.9641125,1146465,31264,11137594240.4424
25,134,-4559.6401,325297.2101548,323333,31342,11137594240.4424
25,140,-2624.3823,247510.7765701,84047.5,31348,11137594240.4424
25,121,-93.6661162872979,33987.8717067,28276.4,31329,11137594240.4424
25,-158,-4837.5206,418902.366677,409199.4,31171,11137594240.4424
25,65,-107.793646483845,126827.7839565,7492.7,31324,11137594240.4424
25,118,-35.936274509804,52325.7674261001,27,31326,11137594240.4424
25,132,-3369.1145,133012.7838489,130008.7,31340,11137594240.4424
25,-24,-5053.2237,599740.7699118,586200.3,31295,11137594240.4424
25,-41,-4606.5763,1772805.7881875,1764978.1,31278,11137594240.4424
25,-127,-4462.4921,1120523.624925,895563.699999999,31202,11137594240.4424
25,-15,-64.3792859667728,194918.643089401,3882.5,31304,11137594240.4424
25,-28,-5372.1243,957909.7167205,936895,31291,11137594240.4424
25,66,-32.9084065244668,55288.1813362,5673.1,31325,11137594240.4424
25,156,-5952.2711,1435622.2059125,288083.8,31364,11137594240.4424
25,-140,-4782.52340000001,1718268.30315,1706691.6,31189,11137594240.4424
25,-179,-5388.1119,1965385.3209625,317600.8,31150,11137594240.4424
25,-39,-5040.5505,1663832.2048625,1642299.9,31280,11137594240.4424
25,-90,-3351.249,167801.2808418,318469.499999999,31229,11137594240.4424
25,-46,-3079.3107,1895979.45515,1891545.8,31273,11137594240.4424
25,-159,-4831.2081,380184.305553,372851.2,31170,11137594240.4424
25,179,-5652.312,2161810.7286,388479.3,31387,11137594240.4424
25,-165,-4726.43870000001,627178.2525659,215061.3,31164,11137594240.4424
25,137,-5187.6705,502397.5255402,380598,31345,11137594240.4424
25,144,-3991.9903,291100.8067291,257468.5,31352,11137594240.4424
25,-161,-4691.4418,380456.4287876,306835.1,31168,11137594240.4424
25,-16,-248.9175,199364.5250584,72723.5000000001,31303,11137594240.4424
25,-51,-4877.4164,1459588.015875,1452265.1,31268,11137594240.4424
25,-61,-5933.6576,825649.64434,810959.399999999,31258,11137594240.4424
25,-50,-4702.2894,1542958.8217125,1536334,31269,11137594240.4424
25,126,-913.5242,107056.1514135,87958.1,31334,11137594240.4424
25,133,-3550.488,227430.1000693,225379.8,31341,11137594240.4424
25,-73,-5426.5427,322873.3098052,251056.9,31246,11137594240.4424
25,-80,-525.977534851068,31553.6542424,26256,31239,11137594240.4424
25,143,-3405.5915,221395.3177481,175735.9,31351,11137594240.4424
25,-122,-4121.76830000001,689327.614376501,492733.3,31207,11137594240.4424
25,138,-4964.1965,410896.0551254,280480.1,31346,11137594240.4424
25,-164,-4862.4494,547908.6878071,246388.2,31165,11137594240.4424
25,-53,-5340.74299999999,1301146.4679625,1291964.7,31266,11137594240.4424
25,-38,-5121.378,1593343.8631,1565125.6,31281,11137594240.4424
25,164,-5907.7664,1890296.4496625,717874.5,31372,11137594240.4424
25,-85,-1196.4159,193301.6678615,187731.6,31234,11137594240.4424
25,-134,-4659.8745,1583591.833775,1549325.7,31195,11137594240.4424
25,-128,-4382.5563,1174485.5395375,986241.5,31201,11137594240.4424
25,57,-500.775333088864,36370.8671471,30478.2,31316,11137594240.4424
25,-130,-4619.1344,1296750.4366,1171418.8,31199,11137594240.4424
25,52,-26.9773864318591,13600.7445519,26955.6,31311,11137594240.4424
25,-167,-4919.3836,801009.5283935,280682,31162,11137594240.4424
25,-77,-2447.14147843943,29378.0392322,21951.6,31242,11137594240.4424
25,-155,-5146.3404,549718.645684001,530708.7,31174,11137594240.4424
25,139,-4187.7324,324227.6472698,180973.7,31347,11137594240.4424
25,-48,-4035.5714,1716161.60345,1710701.6,31271,11137594240.4424
25,129,-5389.0168,157445.6808497,153493.3,31337,11137594240.4424
25,-45,-3425.0282,1961424.765,1956177.6,31274,11137594240.4424
25,173,-5834.8683,1955999.215575,873849.800000001,31381,11137594240.4424
25,135,-3533.0625,424240.1424169,422335,31343,11137594240.4424
25,-54,-5527.6847,1226569.6281125,1217004,31265,11137594240.4424
25,146,-5106.6609,464476.9415147,443799.5,31354,11137594240.4424
25,55,-27.7893268224625,15426.0957783,9249.9,31314,11137594240.4424
25,-176,-5044.9111,1667265.130175,169079,31153,11137594240.4424
25,-44,-3835.1158,1925743.35085,1919338.5,31275,11137594240.4424
25,122,-517.539861958587,74300.7724293,47216.2,31330,11137594240.4424
25,-171,-1957.6522,1177219.6087125,131148,31158,11137594240.4424
25,58,-332.157831117251,81825.3220644,17219.3,31317,11137594240.4424
25,123,-1115.85629940959,123322.1534679,41780.4,31331,11137594240.4424
25,-113,-156.040044247788,84590.2309343,34516.5,31216,11137594240.4424
25,-125,-4314.0024,968218.0643602,720786.1,31204,11137594240.4424
25,-97,-346.3995,98398.6632080001,75140.2000000001,31222,11137594240.4424
25,-116,-3754.4444,252104.2218896,215895.9,31213,11137594240.4424
25,-157,-4882.7033,468844.2029424,445376.9,31172,11137594240.4424
25,53,-37.4868,19657.8205293,55264,31312,11137594240.4424
25,36,-827.441538461538,168208.6262113,22254.2,31307,11137594240.4424
25,142,-2635.3061,182134.1464418,107880.7,31350,11137594240.4424
25,136,-4680.0141,521984.836907,472045,31344,11137594240.4424
25,60,-214.226984606097,44559.6427119001,5311.5,31319,11137594240.4424
25,178,-5664.8412,2176560.643825,451535.300000001,31386,11137594240.4424
25,-87,-3258.7809,342756.8747459,371981.4,31232,11137594240.4424
25,172,-5975.6352,1925710.777175,906576.9,31380,11137594240.4424
25,-27,-5005.1842,880312.6189097,864395.4,31292,11137594240.4424
25,-141,-4725.2681,1623686.4336625,1612528.1,31188,11137594240.4424
25,-142,-4657.30220000001,1530102.0342625,1519454.8,31187,11137594240.4424
25,-79,-77.2329433688786,48661.5512801,30436,31240,11137594240.4424
25,-166,-4780.7401,712150.298107,228550,31163,11137594240.4424
25,34,-470.241153731787,72249.4440610999,6017.1,31305,11137594240.4424
25,-177,-5195.16559999999,1766421.34045,260872.7,31152,11137594240.4424
25,-110,-1260.086129367,55547.1115895,30955.6,31219,11137594240.4424
25,170,-5993.5051,1881576.225575,791520.3,31378,11137594240.4424
25,-22,-4628.3729,425099.2538921,414342.3,31297,11137594240.4424
25,61,-79.0800933125972,75710.3620799,863.3,31320,11137594240.4424
25,167,-5722.6673,1859054.6559625,690043.7,31375,11137594240.4424
25,147,-4372.7858,557693.3363472,540500.1,31355,11137594240.4424
25,-25,-5175.0892,691963.274139299,677738.500000001,31294,11137594240.4424
25,-150,-5368.64530000001,857555.595557,844079.8,31179,11137594240.4424
25,-168,-2778.3354,892592.703066,352673.900000001,31161,11137594240.4424
25,-147,-5215.1083,1086308.7658934,1079952.8,31182,11137594240.4424
25,-160,-4661.79079999999,366460.7055825,353982.4,31169,11137594240.4424
25,-144,-4906.4441,1346775.174575,1337508.9,31185,11137594240.4424
25,151,-5617.33270000001,943733.021669801,284698.6,31359,11137594240.4424
25,-174,-3799.8006,1469853.8943625,83923.6,31155,11137594240.4424
25,-81,-73.9193928291023,27602.7918209,3372.5,31238,11137594240.4424
25,-86,-3286.0423,284015.736703,278370.5,31233,11137594240.4424
25,-17,-2116.4301,205323.2583957,163928.9,31302,11137594240.4424
25,-169,-2065.3926,986137.6936032,327110.2,31160,11137594240.4424
25,-129,-4470.6824,1233382.1719375,1078352.4,31200,11137594240.4424
25,-151,-5442.2344,791269.4196238,767074.6,31178,11137594240.4424
25,-154,-5304.87630000001,594755.1375472,577447.699999999,31175,11137594240.4424
25,-180,-5575.1217,2065120.981525,335784.7,31149,11137594240.4424
25,-114,-1989.5573,152928.4735594,112043.6,31215,11137594240.4424
25,-33,-5782.1458,1217618.4214375,1189225.4,31286,11137594240.4424
25,165,-6026.8057,1873979.8026875,693616.1,31373,11137594240.4424
25,-152,-5457.6078,720604.392685,695375.3,31177,11137594240.4424
25,-59,-5976.512,918950.1914069,911968.800000001,31260,11137594240.4424
25,141,-2510.3638274447,193026.0219636,41967.0999999999,31349,11137594240.4424
25,-30,-5478.61039999999,1049099.060927,1023979.5,31289,11137594240.4424
25,-78,-1669.07857068227,24818.8805001,13773.5,31241,11137594240.4424
25,-145,-5023.789,1257602.4253875,1249255.2,31184,11137594240.4424
25,124,-1696.842,99317.5297251001,67649.5,31332,11137594240.4424
25,-35,-5629.6455,1358027.9136625,1328359.3,31284,11137594240.4424
25,-76,-4674.623,87689.9001184,75403.7000000001,31243,11137594240.4424
25,130,-4203.4225,90472.9212354999,84391.2000000001,31338,11137594240.4424
25,-115,-3562.4989,223550.0253323,163588.3,31214,11137594240.4424
25,50,-19.8565165404543,47515.4810483,3248.8,31309,11137594240.4424
25,163,-5706.35289999999,1912332.0087,755484.8,31371,11137594240.4424
25,-83,-32.8316,75332.2870579,72296.8999999999,31236,11137594240.4424
25,-123,-4190.6968,780777.757683801,561626.5,31206,11137594240.4424
25,-29,-5400.3623,1007379.7159508,982454.4,31290,11137594240.4424
25,159,-5890.9757,1732157.423725,573455.100000001,31367,11137594240.4424
25,-65,-5495.1116,725403.453316201,720897.9,31254,11137594240.4424
25,-139,-4728.92359999999,1813687.573325,1801770.9,31190,11137594240.4424
25,-37,-5372.0256,1513739.2785,1483435.2,31282,11137594240.4424
25,-117,-3884.2029,292738.1691855,279070.1,31212,11137594240.4424
25,-119,-3939.9744,433887.7530951,377585.3,31210,11137594240.4424
25,-32,-5831.755,1154929.4451875,1127520.1,31287,11137594240.4424
25,-91,-3448.6762,107410.4244908,326109.9,31228,11137594240.4424
25,-36,-5460.0352,1434272.462275,1404223.6,31283,11137594240.4424
25,149,-5595.8812,749096.082473899,471957.3,31357,11137594240.4424
25,120,-63.8407,43176.0125427,45285.8,31328,11137594240.4424
25,56,-119.19796012981,18935.1366689,18152.7,31315,11137594240.4424
25,-42,-4290.104,1820512.4129625,1814066.1,31277,11137594240.4424
25,-72,-5501.8324,396677.4631563,334567.599999999,31247,11137594240.4424
25,174,-5861.45509999999,1991449.012425,782797.9,31382,11137594240.4424
25,-20,-3466.9139,284194.3737098,280948.6,31299,11137594240.4424
25,-43,-3921.394,1871554.2862625,1865114,31276,11137594240.4424
25,175,-5886.3742,2031789.03545,693548.7,31383,11137594240.4424
25,-131,-4686.11210000001,1363962.7175375,1265121.5,31198,11137594240.4424
25,169,-5900.3752,1868119.9231625,745355.599999999,31377,11137594240.4424
25,-143,-4793.0589,1437714.615875,1427691.6,31186,11137594240.4424
