pixel_id,mpa_distance_bin,fishing_hours_pre_mpa,fishing_hours_post_mpa,fishing_hours_delta,fishing_hours_delta_relative
447,0,32.54305555555555,0,-32.54305555555555,-1
448,0,43.13416666666665,0,-43.13416666666665,-1
449,0,1.3913888888888888,0,-1.3913888888888888,-1
537,0,6.531388888888888,14.807222222222295,8.275833333333408,1.2670862926891624
538,0,5.17111111111111,15.878333333333424,10.707222222222313,2.0705844434894893
539,0,62.86333333333333,8.506666666666673,-54.356666666666655,-0.8646799936369901
540,0,182.8433333333332,7.44083333333333,-175.40249999999986,-0.9593048693781562
541,0,40.48638888888889,0,-40.48638888888889,-1
542,0,6.311111111111111,0,-6.311111111111111,-1
627,0,24.672499999999992,16.95055555555565,-7.721944444444343,-0.31297778678465277
628,0,24.818333333333342,3.2327777777777755,-21.585555555555565,-0.8697423499653035
632,0,69.48833333333336,12.12166666666671,-57.366666666666646,-0.8255582471877767
633,0,20.08277777777776,5.147777777777776,-14.934999999999985,-0.7436720241223822
634,0,14.54111111111113,10.08000000000002,-4.46111111111111,-0.30679300068770493
636,0,3.166666666666666,6.066944444444438,2.900277777777772,0.9158771929824545
637,0,3.1836111111111105,0,-3.1836111111111105,-1
638,0,5.0183333333333335,4.490555555555553,-0.5277777777777803,-0.10516993246983335
639,0,63.39444444444429,5.741666666666662,-57.65277777777763,-0.9094294978529488
640,0,80.80416666666656,22.806111111111132,-57.998055555555425,-0.717760704034101
641,0,115.79999999999976,8.549166666666668,-107.25083333333309,-0.9261729994242947
642,0,4.926944444444444,1.899999999999999,-3.0269444444444447,-0.614365450752664
643,0,3.32222222222222,0,-3.32222222222222,-1
645,0,26.0436111111111,0,-26.0436111111111,-1
646,0,2.378611111111111,0,-2.378611111111111,-1
650,0,2.8144444444444443,0,-2.8144444444444443,-1
651,0,33.27888888888889,0,-33.27888888888889,-1
732,0,1.6336111111111107,0.24888888888888888,-1.3847222222222217,-0.8476449583404182
733,0,6.471944444444444,0,-6.471944444444444,-1
737,0,24.53111111111112,4.283611111111106,-20.247500000000013,-0.8253804692454029
738,0,13.11666666666669,6.136666666666662,-6.980000000000028,-0.5321473951715386
739,0,16.5752777777778,25.167777777777772,8.592499999999973,0.5183925189790662
740,0,8.200000000000005,6.328611111111109,-1.8713888888888954,-0.22821815718157248
745,1,5.033055555555554,3.772777777777776,-1.2602777777777776,-0.2504001324576412
750,0,26.923888888888904,0,-26.923888888888904,-1
751,0,324.3175000000004,68.8372222222223,-255.4802777777781,-0.7877474320003632
752,0,351.1733333333331,36.171944444444414,-315.0013888888887,-0.8969968929556787
753,0,149.8002777777781,0,-149.8002777777781,-1
754,0,69.00777777777766,0,-69.00777777777766,-1
755,0,91.34666666666652,0,-91.34666666666652,-1
756,0,67.90888888888875,0,-67.90888888888875,-1
757,0,2.3833333333333324,0,-2.3833333333333324,-1
876,1,5.828333333333331,2.2505555555555548,-3.5777777777777766,-0.6138594986178629
877,1,222.92527777777983,11.083333333333377,-211.84194444444645,-0.9502822943911203
878,0,7.230833333333333,0,-7.230833333333333,-1
924,2,0.15055555555555555,77.26972222222196,77.1191666666664,512.2306273062713
925,2,1.6161111111111108,19.489444444444512,17.873333333333402,11.059470608456559
935,3,7.601388888888885,65.87277777777766,58.27138888888877,7.66588708203909
936,3,57.27472222222219,90.42027777777751,33.145555555555326,0.5787117644491183
937,3,0.4916666666666667,0,-0.4916666666666667,-1
938,3,26.81305555555553,22.657222222222245,-4.155833333333284,-0.1549929035399405
1023,1,0.03333333333333334,3.461111111111111,3.4277777777777776,102.83333333333331
1025,0,91.87222222222196,74.15833333333312,-17.713888888888846,-0.19281006228457406
1026,0,180.77999999999932,70.4880555555555,-110.29194444444381,-0.6100893043724097
1069,2,8.544999999999998,34.44472222222213,25.899722222222135,3.030979780248349
1070,2,30.765833333333337,19.484722222222217,-11.28111111111112,-0.36667659831884236
1071,2,28.197499999999987,18.804722222222253,-9.392777777777734,-0.33310675690319136
1072,3,34.375000000000014,0,-34.375000000000014,-1
1077,3,7.13361111111111,0,-7.13361111111111,-1
1084,3,417.6375000000036,363.4133333333422,-54.224166666661404,-0.12983548332384168
1085,3,651.179999999999,142.56277777777706,-508.617222222222,-0.7810700915602794
1086,3,59.97166666666658,16.091666666666743,-43.87999999999984,-0.7316788483450503
1087,3,182.46638888888873,69.86277777777772,-112.60361111111101,-0.6171197435144067
1088,3,14.720277777777792,0,-14.720277777777792,-1
1197,0,120.12472222222227,35.18305555555555,-84.94166666666672,-0.7071122837606285
1198,0,232.97166666666658,76.79777777777775,-156.17388888888883,-0.6703557180296126
1199,0,89.44999999999987,14.750000000000027,-74.69999999999985,-0.8351034097261034
1200,0,34.898611111111116,48.36111111111111,13.462499999999991,0.385760337485573
1201,3,284.953611111112,481.40277777777885,196.44916666666683,0.6894075351446076
1202,3,146.12388888888862,189.13194444444372,43.0080555555551,0.2943259714929848
1203,3,35.57527777777773,138.21305555555526,102.63777777777753,2.885087178205836
1204,3,161.68472222222186,553.5438888888876,391.85916666666577,2.4236004569936345
1205,2,57.935555555555595,62.22805555555561,4.292500000000018,0.07409094396072291
1206,2,0.19944444444444445,13.351666666666706,13.152222222222262,65.94428969359352
1207,0,5.963333333333333,1.6497222222222216,-4.313611111111111,-0.7233556921930315
1208,0,6.571944444444444,0,-6.571944444444444,-1
1209,0,6.410555555555554,0,-6.410555555555554,-1
1210,0,1.5330555555555552,0,-1.5330555555555552,-1
1211,0,3.2002777777777776,0,-3.2002777777777776,-1
1248,3,14.688333333333352,0,-14.688333333333352,-1
1249,3,4.731111111111112,44.93666666666672,40.205555555555605,8.498121183654307
1260,3,129.25583333333313,0.9930555555555557,-128.2627777777776,-0.99231713161452
1261,3,58.50277777777774,0.7336111111111113,-57.76916666666663,-0.9874602345567637
1262,3,3.1855555555555553,0,-3.1855555555555553,-1
1263,3,0.43083333333333335,0,-0.43083333333333335,-1
1378,0,67.66166666666666,110.2299999999994,42.56833333333273,0.6291351577702697
1379,0,53.87055555555555,466.5902777777917,412.71972222223616,7.661322924294092
1380,0,254.42861111111097,183.6811111111105,-70.74750000000046,-0.2780642463559433
1381,0,728.507777777784,885.0491666666877,156.54138888890373,0.21487950254479424
1382,0,44.059999999999995,67.98861111111123,23.92861111111123,0.5430914914006181
1383,0,52.33305555555549,268.2047222222309,215.8716666666754,4.124958200415248
1384,0,230.18555555555827,278.14194444444735,47.95638888888908,0.20833795923095697
1385,3,84.13472222222215,149.54222222222154,65.40749999999939,0.7774138699506347
1386,3,32.26055555555557,93.34777777777776,61.087222222222195,1.893557664158155
1387,3,36.882777777777775,82.03805555555569,45.15527777777791,1.2242916748256525
1388,3,22.083055555555532,70.1100000000002,48.026944444444666,2.1748323878287903
1389,3,2.310277777777777,55.52972222222223,53.219444444444456,23.035950462907312
1390,3,18.90722222222224,44.80388888888891,25.896666666666672,1.369670613816001
1391,3,20.763611111111125,3.475833333333331,-17.287777777777794,-0.8325997672209664
1392,3,1.9011111111111112,0,-1.9011111111111112,-1
1445,3,0.06666666666666667,0,-0.06666666666666667,-1
1446,3,102.02805555555553,0.2883333333333334,-101.7397222222222,-0.9971739799238227
1447,3,230.2772222222223,0,-230.2772222222223,-1
1448,3,249.50888888888875,124.00944444444436,-125.49944444444439,-0.5029858655670251
1449,3,280.5994444444466,310.35305555557704,29.753611111130454,0.10603588745529789
1450,3,3.2747222222222216,0,-3.2747222222222216,-1
1460,3,5.949444444444444,0,-5.949444444444444,-1
1461,3,1.9227777777777777,0,-1.9227777777777777,-1
1462,3,22.036944444444433,0,-22.036944444444433,-1
1576,0,74.13277777777783,0,-74.13277777777783,-1
1577,0,184.30194444444436,0,-184.30194444444436,-1
1578,0,28.2322222222222,0.10305555555555557,-28.129166666666645,-0.9963497186036443
1581,1,213.8052777777776,278.5452777777769,64.7399999999993,0.30279888631789525
1582,1,52.53694444444443,111.39555555555565,58.858611111111216,1.1203280231371597
1584,1,28.453055555555544,0,-28.453055555555544,-1
1585,3,1.7083333333333328,0,-1.7083333333333328,-1
1586,3,17.607777777777784,0,-17.607777777777784,-1
1587,3,106.2255555555555,0,-106.2255555555555,-1
1588,3,98.9019444444444,81.08166666666665,-17.820277777777747,-0.18018126820335495
1589,3,26.933611111111112,0.6727777777777777,-26.260833333333334,-0.9750208846855952
1590,3,9.65916666666667,5.22472222222222,-4.434444444444449,-0.45909182411641253
1647,3,1.1169444444444443,3.7336111111111103,2.6166666666666663,2.34270082069137
1648,3,11.346111111111112,33.52250000000005,22.176388888888937,1.9545365519267532
1650,3,37.87333333333331,0,-37.87333333333331,-1
1660,3,12.17388888888889,0,-12.17388888888889,-1
1661,3,27.00138888888888,0,-27.00138888888888,-1
1662,3,7.067222222222222,0,-7.067222222222222,-1
1813,0,3.543333333333333,0,-3.543333333333333,-1
1821,1,53.71749999999994,6.413888888888884,-47.30361111111105,-0.8805996390582419
1822,2,41.55833333333334,0,-41.55833333333334,-1
1823,3,48.53777777777778,0,-48.53777777777778,-1
1824,3,13.31027777777778,8.27805555555555,-5.032222222222229,-0.37807041342321146
1871,3,40.5825,0,-40.5825,-1
1872,3,13.232222222222225,33.840277777777814,20.608055555555588,1.557414560416494
1875,3,21.144722222222224,0,-21.144722222222224,-1
1882,3,1.4891666666666663,0,-1.4891666666666663,-1
1885,3,1.546111111111111,0.105,-1.441111111111111,-0.9320876751706791
1886,3,10.458333333333332,76.63944444444428,66.18111111111095,6.328074369189893
1887,3,11.433333333333334,11.686388888888931,0.2530555555555978,0.022133138969877356
1889,3,1.769444444444444,0,-1.769444444444444,-1
1890,3,0.13055555555555554,0,-0.13055555555555554,-1
1898,3,4.750000000000001,0,-4.750000000000001,-1
1899,3,18.013611111111114,0,-18.013611111111114,-1
1900,3,1.618888888888889,0,-1.618888888888889,-1
2075,1,13.095555555555569,0,-13.095555555555569,-1
2076,0,23.506111111111117,0.42722222222222217,-23.078888888888894,-0.9818250573137008
2140,3,0.05,6.436111111111112,6.386111111111112,127.72222222222223
2141,3,6.566666666666666,6.924444444444441,0.3577777777777742,0.05448392554991485
2142,3,4.897222222222222,68.1136111111111,63.21638888888887,12.908621667612021
2143,3,6.763888888888888,0,-6.763888888888888,-1
2144,3,9.701388888888888,0,-9.701388888888888,-1
2344,0,19.833333333333336,0,-19.833333333333336,-1
2345,0,26.91166666666669,0,-26.91166666666669,-1
2658,0,0.9691666666666668,0,-0.9691666666666668,-1
2661,1,25.926111111111105,0,-25.926111111111105,-1
2662,1,36.47777777777777,0,-36.47777777777777,-1
3014,3,4.075277777777777,5.975277777777774,1.8999999999999968,0.4662258878058748
3015,3,94.32944444444452,351.84666666667783,257.51722222223333,2.7299770897505766
3307,3,23.46638888888889,0,-23.46638888888889,-1
3333,3,92.06027777777776,0,-92.06027777777776,-1
3373,3,1.6844444444444444,0,-1.6844444444444444,-1
3374,3,106.06555555555559,188.13944444444954,82.07388888889395,0.773803412983632
3375,3,0.15944444444444444,0,-0.15944444444444444,-1
3381,3,3.564722222222222,0,-3.564722222222222,-1
3382,2,115.5358333333334,2.5602777777777765,-112.97555555555563,-0.9778399678791333
3383,2,24.053611111111117,0,-24.053611111111117,-1
3450,3,0.14944444444444444,0,-0.14944444444444444,-1
3666,3,8.397777777777778,0,-8.397777777777778,-1
3667,3,133.82361111111112,0,-133.82361111111112,-1
3668,3,2.6947222222222216,0,-2.6947222222222216,-1
3731,3,81.90277777777767,31.878333333333313,-50.024444444444356,-0.6107783618789212
3732,3,82.24194444444443,50.249722222222275,-31.992222222222154,-0.38900128685349045
3733,3,3.434444444444444,0.6647222222222222,-2.7697222222222218,-0.806454221934649
3742,3,18.549444444444443,0,-18.549444444444443,-1
3743,3,3.786944444444443,0,-3.786944444444443,-1
3851,3,8.093611111111112,0.21777777777777776,-7.875833333333334,-0.9730926313621855
3852,3,144.12638888888893,1810.5238888889512,1666.3975000000623,11.562056836688907
4085,1,77.59749999999998,31.42777777777778,-46.169722222222205,-0.5949898156799152
4087,2,21.69916666666667,2.9005555555555542,-18.798611111111114,-0.866328712060115
4088,2,2.411666666666666,2.633888888888887,0.222222222222221,0.09214466712738952
4089,2,0.9375,8.566111111111121,7.6286111111111214,8.137185185185196
4090,2,20.97027777777778,1.0330555555555558,-19.937222222222225,-0.9507371544381598
4211,3,8.098333333333333,3.5716666666666663,-4.526666666666666,-0.5589627495369418
4212,3,1808.7322222222328,30.50694444444448,-1778.2252777777883,-0.9831335207779053
4213,3,1054.4583333333337,733.49416666667355,-320.96416666666016,-0.3043877188129704
4444,1,86.1844444444444,13.6505555555556,-72.5338888888888,-0.8416123043601572
4445,1,56.372777777777785,0,-56.372777777777785,-1
4447,1,13.675555555555558,0,-13.675555555555558,-1
4448,2,1.5813888888888892,0,-1.5813888888888892,-1
4571,3,0.5008333333333334,1.572222222222222,1.0713888888888885,2.139212423738213
4573,3,1.612777777777778,6.637499999999996,5.024722222222218,3.1155700998966553
4574,3,191.88194444444457,490.6836111111163,298.80166666667174,1.5572161702435925
4902,3,1.7094444444444434,0,-1.7094444444444434,-1
4934,3,7.426111111111112,0,-7.426111111111112,-1
5218,3,1.7166666666666668,0,-1.7166666666666668,-1
5231,3,0.7977777777777777,0,-0.7977777777777777,-1
5241,3,0.2997222222222222,0,-0.2997222222222222,-1
5254,3,0.6113888888888889,0,-0.6113888888888889,-1
5294,3,3.05138888888889,68.27861111111112,65.22722222222222,21.37624032771961
5295,3,60.341944444444465,101.33777777777736,40.9958333333329,0.6793919836487351
5559,3,0.04944444444444443,0,-0.04944444444444443,-1
5560,3,1.958055555555555,0,-1.958055555555555,-1
5561,3,4.108055555555555,0,-4.108055555555555,-1
5577,3,2.97,0,-2.97,-1
5578,3,0.10555555555555554,0,-0.10555555555555554,-1
5591,3,1.8483333333333332,0,-1.8483333333333332,-1
5614,3,0.30000000000000004,0,-0.30000000000000004,-1
5627,3,4.258333333333332,0,-4.258333333333332,-1
5636,2,1.0525,0,-1.0525,-1
5646,0,0.025,9.222222222222229,9.197222222222228,367.8888888888891
5653,3,0.2877777777777778,0,-0.2877777777777778,-1
5987,3,0.49888888888888894,4.569444444444442,4.070555555555553,8.159242761692646
6006,0,880.2119444444509,545.1655555555561,-335.04638888889474,-0.38064285653424135
6012,2,1.166111111111111,0,-1.166111111111111,-1
6366,0,505.84194444444415,562.0300000000079,56.18805555556378,0.11107828477386146
6367,0,620.2300000000001,635.510833333341,15.280833333340865,0.024637365708432134
6368,0,0.6272222222222222,46.435555555555574,45.80833333333335,73.0336581045173
6720,0,22.865555555555577,75.58805555555564,52.72250000000007,2.3057607269546634
6721,0,531.0455555555566,312.07250000000306,-218.97305555555351,-0.4123432599421221
6722,0,620.2561111111147,825.1361082675209,204.87999715640615,0.33031516092503804
6723,0,248.2102777777776,532.1858333333357,283.9755555555581,1.1440926544137755
6728,0,1353.2927777777795,636.366111111113,-716.9266666666665,-0.5297646440143724
6729,0,52.29638888888889,0.08444444444444445,-52.21194444444445,-0.9983852719807508
6730,0,6.970555555555555,0,-6.970555555555555,-1
6732,1,3.2305555555555556,0,-3.2305555555555556,-1
7081,0,273.02305555555506,305.0213888888892,31.99833333333413,0.11720011435745972
7082,1,39.47583333333334,55.2361111111111,15.760277777777759,0.39923863404473847
7083,1,46.49666666666669,51.52583333333333,5.02916666666664,0.10816187540325409
7088,2,171.71388888888882,33.834166666666725,-137.87972222222209,-0.8029619683905717
7089,1,403.4769444444457,48.96222222222225,-354.51472222222344,-0.8786492688209504
7090,1,4544.859999999898,3726.0977777776434,-818.7622222222544,-0.18015125267274962
7091,1,2132.523888888873,1804.5433333333544,-327.98055555551855,-0.15379924101408732
7442,1,2.227499999999999,4.623888888888889,2.3963888888888896,1.0758199276717801
7443,2,1040.0800000000056,2437.489444444453,1397.4094444444474,1.3435595766137605
7445,2,28.24750000000001,4.013333333333329,-24.23416666666668,-0.8579225300174059
7448,3,95.27305555555556,4.9011111111111125,-90.37194444444445,-0.9485572171215484
7449,3,903.7197222222303,392.1541666666694,-511.5655555555609,-0.5660666055816846
7450,2,1598.9827777777568,1201.4513888888807,-397.5313888888761,-0.24861517860833968
7451,2,763.5280555555563,852.3830555555655,88.85500000000923,0.11637424368821232
7804,3,9.894166666666663,79.09916666666665,69.20499999999998,6.994525393750527
7805,3,201.64972222222335,13.881944444444455,-187.7677777777789,-0.9311581276112735
7806,3,318.24972222222885,27.45834840333336,-290.7913738188955,-0.9137207466777941
7809,3,224.05694444444447,900.8752777777704,676.8183333333259,3.0207424947774597
7810,3,901.7700000000001,4251.763611111147,3349.993611111147,3.714909135490365
8165,3,2.7219444444444445,3.2591666666666663,0.5372222222222218,0.19736707827329306
8167,3,29.316944444444445,28.4991666666667,-0.8177777777777457,-0.027894372802985425
8168,3,2937.10305555556,7070.318611111111,4133.215555555551,1.4072422646994058
8524,3,238.56444444444452,868.3030555555655,629.7386111111209,2.6397001974775445
8804,3,5.27138888888889,0,-5.27138888888889,-1
8805,3,0.09472222222222222,0,-0.09472222222222222,-1
8807,3,1.8333333333333333,2.149166666666667,0.31583333333333363,0.17227272727272744
8808,3,6.3774999999999995,1.3994444444444445,-4.978055555555555,-0.7805653556339561
8809,3,0.06666666666666667,0,-0.06666666666666667,-1
12592,3,15.11972222222223,0,-15.11972222222223,-1
12593,3,6.22611111111111,0,-6.22611111111111,-1
12596,1,14.205,0,-14.205,-1
12597,1,6.276666666666666,0,-6.276666666666666,-1
12600,3,28.00277777777778,0,-28.00277777777778,-1
12603,3,17.96805555555556,0,-17.96805555555556,-1
12604,2,4.179722222222223,0,-4.179722222222223,-1
12606,3,37.87527777777778,0,-37.87527777777778,-1
12607,3,34.43083333333334,0,-34.43083333333334,-1
12929,3,88.81250000000007,122.50361111111116,33.691111111111084,0.3793510047697234
12930,3,61.83111111111112,1846.5125000000344,1784.6813888889233,28.86380912162217
12931,3,152.31333333333347,4740.527500000059,4588.214166666726,30.123522781984864
12940,3,12.890555555555556,0,-12.890555555555556,-1
12941,3,2.9394444444444443,0,-2.9394444444444443,-1
12942,3,6.9511111111111115,0,-6.9511111111111115,-1
12943,3,23.26722222222222,0,-23.26722222222222,-1
12944,2,0.05861111111111111,0,-0.05861111111111111,-1
12948,2,0.4075,0,-0.4075,-1
13260,3,106.49527777777786,36.85694444444448,-69.63833333333338,-0.6539100586097975
13261,3,3.7630555555555554,25.179166666666685,21.416111111111128,5.691149331955419
13270,3,12.196666666666667,75.54388888888897,63.34722222222231,5.193814339072613
13271,3,458.5791666666683,44.33250000000001,-414.24666666666826,-0.9033263976594375
13272,3,3460.903611111109,110.7977777777778,-3350.1058333333312,-0.9679858816575921
13273,3,4148.169722222246,453.2388888888894,-3694.930833333356,-0.8907376218333511
13274,3,2846.571111111119,563.2258333333333,-2283.3452777777857,-0.8021388500941099
13275,3,524.9663888888896,267.27138888888857,-257.695000000001,-0.4908790456955194
13276,3,25.984999999999992,8.981111111111108,-17.003888888888884,-0.6543732495242982
13277,3,98.32861111111116,6.973055555555557,-91.3555555555556,-0.929084165058774
