shapley_value,observed_data,variable_name_code,variable_name
0.1102122785375579,-105,lon,Longitude
7.444526305752769e-4,-90,lon,Longitude
-0.005177034204047241,159,lon,Longitude
0.005536904703210011,-125,lon,Longitude
0.04898456381958447,23,lon,Longitude
0.022111920772272916,37,lon,Longitude
-0.014005532401088946,-148,lon,Longitude
0.012611609157877257,102,lon,Longitude
-0.029519632965749817,86,lon,Longitude
0.05929922485006824,137,lon,Longitude
0.011192791831272503,-134,lon,Longitude
-0.013499200634332957,-18,lon,Longitude
0.006794543477229455,-47,lon,Longitude
0.019542320360816243,129,lon,Longitude
0.014317811319634792,172,lon,Longitude
0.006821315459788438,178,lon,Longitude
0.004195242035691397,-70,lon,Longitude
-0.023436947255251698,-80,lon,Longitude
-0.01107246725052022,56,lon,Longitude
0.005368652709105831,-168,lon,Longitude
-0.014516149491154425,173,lon,Longitude
0.02073154381690317,69,lon,Longitude
-0.0055698549339998436,-31,lon,Longitude
0.011640331690906319,-159,lon,Longitude
0.016759555276213103,8,lon,Longitude
0.02089204203451936,-149,lon,Longitude
0.008115779621897565,-3,lon,Longitude
0.006457621232253689,177,lon,Longitude
0.007056901143061103,61,lon,Longitude
-0.013568341491416587,44,lon,Longitude
-0.003106886644033273,-145,lon,Longitude
0.011928737621031539,-138,lon,Longitude
-0.015202341601630675,-85,lon,Longitude
0.016685295424329172,-137,lon,Longitude
-0.005844227122240888,-103,lon,Longitude
-0.012265420311712641,-150,lon,Longitude
-0.0035087070031010305,119,lon,Longitude
0.002640822854698772,-154,lon,Longitude
0.0054255686760984944,77,lon,Longitude
-0.001403298695774053,-42,lon,Longitude
0.00865231743176563,-177,lon,Longitude
0.013214912016758002,-15,lon,Longitude
0.011844476371045642,10,lon,Longitude
0.0018772202680620415,179,lon,Longitude
0.015043586808041997,-143,lon,Longitude
-0.00688597123108056,-60,lon,Longitude
0.0042508689178166895,119,lon,Longitude
-0.003960576695909756,-107,lon,Longitude
0.01906846623745602,156,lon,Longitude
-0.007394795670721747,-33,lon,Longitude
-0.03715960325349385,111,lon,Longitude
-0.0120764337439504,-53,lon,Longitude
0.0010523955871484232,137,lon,Longitude
-0.003186516753114446,-143,lon,Longitude
-0.02370874355106567,117,lon,Longitude
0.005000079630540605,-172,lon,Longitude
-0.03735029356517007,112,lon,Longitude
0.0019795309435424293,-79,lon,Longitude
0.012534046238885006,-177,lon,Longitude
-0.022200439888828076,-94,lon,Longitude
0.004447012419195894,87,lon,Longitude
0.008353460294569424,-155,lon,Longitude
-0.00988620100251492,-133,lon,Longitude
0.006712222794857556,-159,lon,Longitude
0.009956597666513859,154,lon,Longitude
0.03861284919888697,-101,lon,Longitude
0.009538441533186623,-25,lon,Longitude
0.005537356965648237,173,lon,Longitude
0.012460314193430553,139,lon,Longitude
0.004364798837294541,-161,lon,Longitude
-0.007344164841360885,-165,lon,Longitude
0.014020484258899518,141,lon,Longitude
2.0397491564972818e-4,-143,lon,Longitude
0.018406598194821593,-59,lon,Longitude
0.02107448581910974,36,lon,Longitude
-0.002103464565845955,-164,lon,Longitude
0.005373859784043262,-49,lon,Longitude
-0.04663353396970903,-164,lon,Longitude
0.023311403617423152,103,lon,Longitude
-0.043815017182224913,124,lon,Longitude
0.003582149744640827,0,lon,Longitude
0.005255770982795567,58,lon,Longitude
-9.003805346583929e-4,138,lon,Longitude
0.004599905671231944,-108,lon,Longitude
0.011536653067146864,-176,lon,Longitude
0.007547560235679399,-180,lon,Longitude
0.05783193659291567,-96,lon,Longitude
0.015770193660106648,-6,lon,Longitude
-0.03613428529835158,87,lon,Longitude
0.007059128251779788,-105,lon,Longitude
-0.010095845854460186,-124,lon,Longitude
0.006406949862410815,-166,lon,Longitude
-0.008947107717191842,-114,lon,Longitude
0.013850981829150061,-150,lon,Longitude
0.007078678704497922,-66,lon,Longitude
-0.030558122175214437,128,lon,Longitude
-0.017394845385950087,-102,lon,Longitude
-0.016479605930048585,16,lon,Longitude
0.002071829430445312,168,lon,Longitude
-0.007735758789004373,-60,lon,Longitude
0.005804284706445042,42,lon,Longitude
-0.021845469036902612,-22,lon,Longitude
0.04421334737154739,-104,lon,Longitude
-0.019412571979781915,170,lon,Longitude
-0.009053830190173187,-136,lon,Longitude
0.02455791088931012,146,lon,Longitude
-0.02874273875618184,-45,lon,Longitude
-0.008985413158265931,87,lon,Longitude
0.00305909821564396,169,lon,Longitude
-0.011778861308336643,-17,lon,Longitude
-0.0016583329686581194,169,lon,Longitude
-0.07449701457616521,110,lon,Longitude
-0.04298084602260376,-81,lon,Longitude
0.03402092307676736,4,lon,Longitude
-0.01604288126410155,76,lon,Longitude
-0.019388183710856106,107,lon,Longitude
-0.0863111091147807,-139,lon,Longitude
0.011149088459413882,-53,lon,Longitude
0.0012445920785691537,128,lon,Longitude
0.002280778385486414,-6,lon,Longitude
0.007981296834500776,176,lon,Longitude
0.03512435906778734,75,lon,Longitude
0.04939241127462457,171,lon,Longitude
0.005148466869530946,74,lon,Longitude
-6.272701779551244e-4,91,lon,Longitude
-0.01941080099601015,56,lon,Longitude
-0.012379015634790188,166,lon,Longitude
-6.8682068169568e-4,-82,lon,Longitude
-0.03330574479525333,113,lon,Longitude
0.016606805104208797,-42,lon,Longitude
-0.09762854979211415,-129,lon,Longitude
0.007940832176769663,-153,lon,Longitude
0.05531165503755989,22,lon,Longitude
0.008361094650893887,177,lon,Longitude
0.030712126206928276,42,lon,Longitude
0.020324220367601984,136,lon,Longitude
-0.0042827352066184595,-78,lon,Longitude
0.004479161039974146,-112,lon,Longitude
0.008362331912406193,162,lon,Longitude
0.003879566090270696,-14,lon,Longitude
0.034570850902667594,-51,lon,Longitude
-0.038518546634704526,143,lon,Longitude
-0.0014405910106198901,160,lon,Longitude
0.03407930270456087,65,lon,Longitude
0.004486397189378622,-130,lon,Longitude
-0.041383294447615314,108,lon,Longitude
0.004436161229978846,1,lon,Longitude
-0.004765229089304855,-164,lon,Longitude
0.02718462300661523,1,lon,Longitude
0.006546308470932384,-7,lon,Longitude
0.014093018554906996,151,lon,Longitude
0.00586602137957504,-125,lon,Longitude
-0.015293561064652092,175,lon,Longitude
-0.04935854252038874,-119,lon,Longitude
-0.012198147499289814,-158,lon,Longitude
0.01158925221534144,58,lon,Longitude
-0.04210056898645892,124,lon,Longitude
0.015397583369401906,-20,lon,Longitude
0.011184709768431137,122,lon,Longitude
-0.034029041138200516,107,lon,Longitude
0.02562844955647047,-167,lon,Longitude
-0.01124435228880079,134,lon,Longitude
0.007971487857968133,79,lon,Longitude
-0.0060952430280175295,5,lon,Longitude
0.002540888408194963,81,lon,Longitude
0.0057079826808287505,-137,lon,Longitude
-0.00850137277892399,12,lon,Longitude
0.0010976776516378724,-172,lon,Longitude
0.004654208697975838,-87,lon,Longitude
-0.019694858191997427,-16,lon,Longitude
-0.0032591958335791782,-28,lon,Longitude
0.01672203387983334,-152,lon,Longitude
0.010291331347026792,166,lon,Longitude
0.009635253981626108,-179,lon,Longitude
0.02288269791549962,73,lon,Longitude
-0.011318657145202585,-169,lon,Longitude
0.007813196662379415,-57,lon,Longitude
0.029412967857839256,167,lon,Longitude
0.004699796038074254,156,lon,Longitude
0.010350114788266484,-57,lon,Longitude
0.005348454332588491,-14,lon,Longitude
0.011181282327597353,175,lon,Longitude
0.004497938425969383,-158,lon,Longitude
0.010500143674853538,-134,lon,Longitude
0.0032367165503243266,165,lon,Longitude
0.004191537261161912,-102,lon,Longitude
-0.014587913577618867,69,lon,Longitude
-0.04378631648410812,140,lon,Longitude
0.010610343412814584,159,lon,Longitude
-0.021712218917908546,153,lon,Longitude
0.02181703265670619,-67,lon,Longitude
0.006497478879958237,-112,lon,Longitude
-0.012228116464747939,-50,lon,Longitude
0.014742793379443921,84,lon,Longitude
0.013589953461206958,-173,lon,Longitude
0.013265294137203554,-22,lon,Longitude
0.010699644383035035,-89,lon,Longitude
-0.008254314038127528,-146,lon,Longitude
0.013467132582847064,-10,lon,Longitude
0.004781205618631711,-163,lon,Longitude
0.008521027885829027,-38,lon,Longitude
-0.024312019689266367,114,lon,Longitude
0.012657478371279252,76,lon,Longitude
-0.007062959408026535,-153,lon,Longitude
-0.003190187707463708,-32,lon,Longitude
-0.029519778462726992,-33,lon,Longitude
-0.02151553283551388,-77,lon,Longitude
0.0037495642614528775,178,lon,Longitude
0.03255202425492276,71,lon,Longitude
-0.004778273074805669,91,lon,Longitude
0.007938655744830216,-11,lon,Longitude
-0.001177568677465485,160,lon,Longitude
0.0014527977941346914,-63,lon,Longitude
0.002541978414887707,-23,lon,Longitude
-0.014520624252234582,51,lon,Longitude
0.030411968280337903,-57,lon,Longitude
0.02067439155186522,55,lon,Longitude
-0.012352780196010186,-29,lon,Longitude
0.008483534508630972,68,lon,Longitude
0.005101333641256449,-90,lon,Longitude
-0.032975818108509435,147,lon,Longitude
-0.011625854135965633,-163,lon,Longitude
-0.016997376564123586,13,lon,Longitude
-0.04590046324942638,113,lon,Longitude
0.006213351485112444,161,lon,Longitude
0.04383686957354575,-161,lon,Longitude
0.011276178369104784,102,lon,Longitude
0.04094113378814542,-138,lon,Longitude
0.004719972577672797,177,lon,Longitude
0.00601164803225221,-81,lon,Longitude
0.0037282530127987026,151,lon,Longitude
-0.002031163586470957,104,lon,Longitude
0.0230099253582215,64,lon,Longitude
0.008873780343490222,170,lon,Longitude
0.003624271960577797,-77,lon,Longitude
0.02670105701474391,-18,lon,Longitude
0.01544801265043887,-35,lon,Longitude
0.008844214837635884,-111,lon,Longitude
-0.02346444989137799,110,lon,Longitude
0.011443507021704675,-163,lon,Longitude
0.007853798622323646,-68,lon,Longitude
-0.01238623119889791,-60,lon,Longitude
0.01938517121224008,57,lon,Longitude
-0.0021822500948554526,-57,lon,Longitude
0.006653921086514189,-170,lon,Longitude
4.0247429069778084e-4,-128,lon,Longitude
-0.020871168550669773,92,lon,Longitude
0.0021673665666500615,162,lon,Longitude
-0.019265248805839144,-143,lon,Longitude
-0.01826685447554126,111,lon,Longitude
0.1282633182508563,-173,lon,Longitude
0.003419108546659509,-170,lon,Longitude
-0.021889252294857553,-155,lon,Longitude
-0.019708461506949704,-2,lon,Longitude
0.012538062274600349,-3,lon,Longitude
0.023919013057973917,-169,lon,Longitude
0.0046303177082461285,153,lon,Longitude
0.018197652073149325,162,lon,Longitude
0.014883311319889424,159,lon,Longitude
0.012718557414859534,130,lon,Longitude
0.04300784405735296,-43,lon,Longitude
0.017845085467792447,2,lon,Longitude
0.003051307642696599,175,lon,Longitude
0.02410715035678401,133,lon,Longitude
0.013073776668551631,-129,lon,Longitude
-0.019962079702415897,161,lon,Longitude
-0.012973426265321808,45,lon,Longitude
-0.037222318894423304,136,lon,Longitude
0.007520740573025584,-36,lon,Longitude
0.029132192095935913,-18,lon,Longitude
0.007878607048077718,135,lon,Longitude
-0.016952085358330364,39,lon,Longitude
0.008083691859700865,171,lon,Longitude
0.011761075280049743,143,lon,Longitude
-0.015204064299290889,-86,lon,Longitude
-0.017472249283028513,116,lon,Longitude
0.010275758321310053,-172,lon,Longitude
-0.019775111314042346,59,lon,Longitude
-0.029368507131427156,91,lon,Longitude
0.001433698747238011,-107,lon,Longitude
0.028901006815523333,-13,lon,Longitude
0.012856611169631873,48,lon,Longitude
0.011758206295253109,-76,lon,Longitude
-0.017088586842616424,47,lon,Longitude
-0.030535689834006712,58,lon,Longitude
0.009742478701215635,84,lon,Longitude
0.007927768142743255,121,lon,Longitude
0.07185088417746818,-117,lon,Longitude
-0.02836510874766415,-53,lon,Longitude
-0.027791850233431104,121,lon,Longitude
0.0021388744207756394,-137,lon,Longitude
0.010462939157146899,141,lon,Longitude
0.03106299591885414,-175,lon,Longitude
0.014526352946893169,-85,lon,Longitude
8.658555809055726e-4,-156,lon,Longitude
0.05060566535112372,-62,lon,Longitude
-0.017422040753258112,94,lon,Longitude
0.05868755016221802,-131,lon,Longitude
0.006542840925969605,-133,lon,Longitude
0.027165242041699355,5,lon,Longitude
0.00350157945106932,-8,lon,Longitude
0.02687028527156241,-37,lon,Longitude
0.008591603518170067,-8,lon,Longitude
-0.005106453115086937,-118,lon,Longitude
0.01671684217439695,-75,lon,Longitude
-0.0016600301670388405,-49,lon,Longitude
0.0253989145092512,27,lon,Longitude
0.0074761527685235285,167,lon,Longitude
0.005981581433152274,-126,lon,Longitude
0.0068033233347907,-154,lon,Longitude
-0.015489447689006616,40,lon,Longitude
-0.010294526330352766,-123,lon,Longitude
0.006778051398778272,-125,lon,Longitude
-0.05200834300047124,119,lon,Longitude
0.006233925788330646,-178,lon,Longitude
0.006725883162901645,-74,lon,Longitude
0.007109860311529176,-117,lon,Longitude
0.04359940051436138,131,lon,Longitude
-9.709074199532253e-4,29,lon,Longitude
0.00792103096947782,69,lon,Longitude
0.011095504097668045,-96,lon,Longitude
-0.026723267784342072,0,lon,Longitude
-0.02885477976741887,166,lon,Longitude
-0.03094032120140338,157,lon,Longitude
0.012564652637319481,-53,lon,Longitude
0.004230995757049863,-20,lon,Longitude
0.01869079162661027,12,lon,Longitude
-0.008040127984788236,-129,lon,Longitude
-0.022582130545358334,-96,lon,Longitude
-0.020552339051638762,-110,lon,Longitude
0.008210431082961416,-117,lon,Longitude
-0.013025377471439123,-98,lon,Longitude
-0.021103277066455168,62,lon,Longitude
0.005287734078797766,-80,lon,Longitude
-0.025770661423514626,144,lon,Longitude
-0.015722359112371794,-23,lon,Longitude
-0.028132699020993437,-87,lon,Longitude
-0.004727086631429572,174,lon,Longitude
0.0050085675638904354,-150,lon,Longitude
0.005977609374328827,-116,lon,Longitude
0.0041532734178633115,151,lon,Longitude
0.0074782783871659795,-30,lon,Longitude
0.01412387296924704,131,lon,Longitude
0.011085033439873685,136,lon,Longitude
0.012637764500591602,174,lon,Longitude
0.03847936753841713,-147,lon,Longitude
0.05737880445596227,-142,lon,Longitude
-7.585507634452204e-4,-125,lon,Longitude
-0.02850057689821628,-89,lon,Longitude
0.004456041975328499,-133,lon,Longitude
0.0064612758350210105,-126,lon,Longitude
0.015229266451439065,80,lon,Longitude
0.02734433885920372,168,lon,Longitude
0.02879267361716033,144,lon,Longitude
0.010106373475859212,-22,lon,Longitude
-0.01439508054009002,-23,lon,Longitude
-0.03938763235869856,127,lon,Longitude
-0.04633115114017081,96,lon,Longitude
-0.022430640375094082,-135,lon,Longitude
-0.0056836455509624625,-70,lon,Longitude
-0.016323760814313436,171,lon,Longitude
0.0018136214317118406,-124,lon,Longitude
0.00670565420473529,-136,lon,Longitude
0.021586318420537497,-32,lon,Longitude
-0.030430899208206977,92,lon,Longitude
0.006549782702998535,-54,lon,Longitude
-0.0032149280191507497,-87,lon,Longitude
-0.0067027521843936524,-103,lon,Longitude
-0.011183087407677355,-125,lon,Longitude
0.022288820864273643,-170,lon,Longitude
0.010512331799872278,-54,lon,Longitude
-0.03873600280296263,-159,lon,Longitude
-0.031094697450228494,-69,lon,Longitude
-0.015692897256945722,-146,lon,Longitude
0.006405499667886053,-175,lon,Longitude
-0.02734555004129673,66,lon,Longitude
-0.026688931727432263,-119,lon,Longitude
-0.019610068331766022,-78,lon,Longitude
-0.03660795579830673,169,lon,Longitude
0.00962913484745234,47,lon,Longitude
-0.01090323304488306,-14,lon,Longitude
0.007188544428480842,-51,lon,Longitude
-0.023187659105291185,71,lon,Longitude
-0.017613616237967526,86,lon,Longitude
-0.04069107727518488,-150,lon,Longitude
-0.023834001593037054,-104,lon,Longitude
0.05470099114839944,13,lon,Longitude
0.0030076279177569747,170,lon,Longitude
-0.004235642395649434,113,lon,Longitude
-0.03658226206269868,148,lon,Longitude
0.003022017098186345,-90,lon,Longitude
8.359145173440272e-4,-140,lon,Longitude
0.017660128725203693,-31,lon,Longitude
0.010611249901611254,151,lon,Longitude
-0.029963147149563753,-28,lon,Longitude
0.008668220370772747,-61,lon,Longitude
0.0032037356995682116,-13,lon,Longitude
-0.03627906417677001,83,lon,Longitude
0.003912642078247878,-120,lon,Longitude
-0.03303875606828974,57,lon,Longitude
8.890731034171754e-4,-117,lon,Longitude
0.012855669774104435,61,lon,Longitude
-0.01720858716981046,171,lon,Longitude
0.01687571051602005,98,lon,Longitude
0.021586890281709004,78,lon,Longitude
-7.621648685496055e-4,-89,lon,Longitude
0.02206169449458004,16,lon,Longitude
0.007527667878868522,-131,lon,Longitude
0.01117735178361639,-147,lon,Longitude
0.005768926313665245,-35,lon,Longitude
0.011405582983080819,-61,lon,Longitude
0.017368830769036784,69,lon,Longitude
-0.0060535962064658085,-133,lon,Longitude
0.02178777565989094,80,lon,Longitude
0.008603337932010069,12,lon,Longitude
-0.0254936749448916,-89,lon,Longitude
0.009461748263668524,-165,lon,Longitude
0.003293857401022075,-159,lon,Longitude
-0.018847854531495484,152,lon,Longitude
-0.009101678356475938,37,lon,Longitude
0.0054681466285987764,-122,lon,Longitude
0.010748875778495176,-45,lon,Longitude
0.027441227063373982,-43,lon,Longitude
-0.03241381476036808,142,lon,Longitude
-0.0011831403673515073,-163,lon,Longitude
0.01965490404183066,-10,lon,Longitude
0.0012366584339132808,-76,lon,Longitude
0.003996063637771563,-66,lon,Longitude
0.022148528319887617,-26,lon,Longitude
-0.07437178752117696,85,lon,Longitude
-0.008907078134383259,-64,lon,Longitude
-0.020629984762542172,121,lon,Longitude
-0.0122936595286827,61,lon,Longitude
-0.00397616103722335,-111,lon,Longitude
0.01120865759371752,-130,lon,Longitude
-0.008078380475196094,22,lon,Longitude
-0.006077830122748777,5,lon,Longitude
-0.028970243247490958,-37,lon,Longitude
0.0144703546318441,-17,lon,Longitude
0.05727203893140533,29,lon,Longitude
0.01066115084387187,-146,lon,Longitude
0.002296545732227331,-140,lon,Longitude
-0.02932562514880103,-138,lon,Longitude
0.008466125132404658,7,lon,Longitude
0.014837804271320056,155,lon,Longitude
0.006092833919545427,162,lon,Longitude
0.0030387093986842663,164,lon,Longitude
-0.013050281275704574,-172,lon,Longitude
-0.006523520186716086,-104,lon,Longitude
-0.042463426384666374,134,lon,Longitude
0.006564647912966378,60,lon,Longitude
-6.065415460934966e-4,-168,lon,Longitude
0.03343601777105697,4,lon,Longitude
-0.026679866201378886,97,lon,Longitude
0.006399774651341412,-139,lon,Longitude
0.023051039426553607,-2,lon,Longitude
0.005691343373296467,-160,lon,Longitude
0.007846482658730907,156,lon,Longitude
0.012550738054687363,-57,lon,Longitude
0.01239403968759557,-115,lon,Longitude
-0.023424112742973298,-58,lon,Longitude
-0.02011371328828582,147,lon,Longitude
8.262405272875144e-4,-63,lon,Longitude
-0.004441214078737422,-63,lon,Longitude
-0.012989118674355869,13,lon,Longitude
0.0053862976687876945,174,lon,Longitude
0.04022738985374412,64,lon,Longitude
0.01603641307375777,132,lon,Longitude
0.0015442200730931353,-56,lon,Longitude
-0.012901531879552243,61,lon,Longitude
-0.015813416710597397,49,lon,Longitude
0.015448951175544557,159,lon,Longitude
0.018006416466888664,45,lon,Longitude
0.007645440662622766,-157,lon,Longitude
-0.027264973565590583,-77,lon,Longitude
0.007249411184741366,173,lon,Longitude
-0.00273378513473898,-120,lon,Longitude
0.0073911323356038155,147,lon,Longitude
-0.010630094659058214,-96,lon,Longitude
7.463369573270583e-4,-155,lon,Longitude
0.027423622921395878,-35,lon,Longitude
0.00936663762902237,-33,lon,Longitude
0.007157567384948239,-43,lon,Longitude
-0.01121488869301607,-47,lon,Longitude
0.011256704279880797,-176,lon,Longitude
0.005790156317595271,-93,lon,Longitude
0.00775625236891031,-157,lon,Longitude
0.010305421191204749,57,lon,Longitude
0.005138967610357487,-125,lon,Longitude
-7.216552451650399e-4,144,lon,Longitude
0.010424372036659416,1,lon,Longitude
0.029153012103060396,-32,lon,Longitude
-0.02431546635744708,-85,lon,Longitude
-0.023003924845224757,-18,lon,Longitude
0.006215811043438028,-84,lon,Longitude
-0.009936928192318725,-144,lon,Longitude
0.010467578321428235,149,lon,Longitude
0.033921198770291545,76,lon,Longitude
-0.00350482342689614,-150,lon,Longitude
0.021967438572341957,61,lon,Longitude
-0.025161774295486248,-58,lon,Longitude
-0.004331660714288201,-120,lon,Longitude
0.02653211853107896,-48,lon,Longitude
0.030081445138983986,79,lon,Longitude
-0.005868945883901111,-136,lon,Longitude
-0.017791008217870514,-121,lon,Longitude
0.00465895854681955,70,lon,Longitude
-0.04371691894896581,118,lon,Longitude
-0.00926506271017299,164,lon,Longitude
-0.011463473299491139,17,lon,Longitude
-0.013043965665952525,15,lon,Longitude
0.011368459277294922,-11,lon,Longitude
0.021128819554041146,66,lon,Longitude
0.009235319060029312,-104,lon,Longitude
-0.02068976994244083,-84,lon,Longitude
-0.00891153832615784,-153,lon,Longitude
-0.008105797376992815,-173,lon,Longitude
0.0057563705361142,60,lon,Longitude
0.020594474014056494,42,lon,Longitude
-0.015678552816228233,18,lon,Longitude
-0.003718131467828269,-38,lon,Longitude
0.005722907244912795,127,lon,Longitude
0.006015779059217167,-136,lon,Longitude
0.0054469262703584,-170,lon,Longitude
0.014361148861399314,-175,lon,Longitude
-0.020197777089361244,-103,lon,Longitude
9.21193420636696e-5,26,lon,Longitude
-0.001750823381964361,84,lon,Longitude
0.07419868594073775,-146,lon,Longitude
-0.002758208218871661,-29,lon,Longitude
-0.02470241690662885,-107,lon,Longitude
-0.027414516499835027,-108,lon,Longitude
-0.04633773393861253,118,lon,Longitude
0.005035918286894531,117,lon,Longitude
0.005836329638196619,-118,lon,Longitude
0.021073688327929028,-49,lon,Longitude
-0.02456363654169291,-75,lon,Longitude
0.00897125441971399,-167,lon,Longitude
-0.0030470554901083796,-175,lon,Longitude
0.0077389610283407064,-179,lon,Longitude
0.012960851934192722,-134,lon,Longitude
-0.02808710895111938,76,lon,Longitude
0.022432776902451903,17,lon,Longitude
0.027845515184198633,-159,lon,Longitude
-0.022579602572386556,148,lon,Longitude
-0.04157452087629808,121,lon,Longitude
0.005180270901730854,-148,lon,Longitude
0.028754703914845525,153,lon,Longitude
-0.004428253629410963,116,lon,Longitude
0.005347283347063646,-55,lon,Longitude
0.00633046593883467,178,lon,Longitude
0.006618278423031938,131,lon,Longitude
-0.04722238392803478,100,lon,Longitude
0.00726096636454957,89,lon,Longitude
0.007335063864093877,-175,lon,Longitude
-0.0283121303630255,-87,lon,Longitude
0.010606726887325517,-108,lon,Longitude
-0.050611776717987146,106,lon,Longitude
0.03994009721541194,0,lon,Longitude
0.03783553914184633,130,lon,Longitude
